#1
double table(8761,2)
#Time [s]	Q_flow [W]
0.000000000000000000e+00	2.246444746830770964e+04
3.600000000000000000e+03	2.440382990695727494e+04
7.200000000000000000e+03	2.347540190627866468e+04
1.080000000000000000e+04	2.331948717082527219e+04
1.440000000000000000e+04	2.284972369742740193e+04
1.800000000000000000e+04	2.198770218295710583e+04
2.160000000000000000e+04	3.694591928656051459e+04
2.520000000000000000e+04	3.512289228310929320e+04
2.880000000000000000e+04	3.735946611480090360e+04
3.240000000000000000e+04	3.323597457868517813e+04
3.600000000000000000e+04	3.043181717963079791e+04
3.960000000000000000e+04	2.938779636404498524e+04
4.320000000000000000e+04	2.921028181779133229e+04
4.680000000000000000e+04	2.849992372069466001e+04
5.040000000000000000e+04	3.080595412660015063e+04
5.400000000000000000e+04	3.300506667086890229e+04
5.760000000000000000e+04	3.384622022937768634e+04
6.120000000000000000e+04	3.309711636600043130e+04
6.480000000000000000e+04	3.449193532904467429e+04
6.840000000000000000e+04	3.437632883960696199e+04
7.200000000000000000e+04	3.392504007096606074e+04
7.560000000000000000e+04	3.481084350253928278e+04
7.920000000000000000e+04	2.486349936835704284e+04
8.280000000000000000e+04	2.798044097103830427e+04
8.640000000000000000e+04	2.885025121280108215e+04
9.000000000000000000e+04	2.924154025445030129e+04
9.360000000000000000e+04	2.916881864944275367e+04
9.720000000000000000e+04	2.755786194669536053e+04
1.008000000000000000e+05	2.726388116264964265e+04
1.044000000000000000e+05	2.637384288692349583e+04
1.080000000000000000e+05	3.685070498280914762e+04
1.116000000000000000e+05	3.737042120096253348e+04
1.152000000000000000e+05	3.806063613752210222e+04
1.188000000000000000e+05	3.779510374920818867e+04
1.224000000000000000e+05	3.434416689474640589e+04
1.260000000000000000e+05	3.467344862897830899e+04
1.296000000000000000e+05	3.126042956212070931e+04
1.332000000000000000e+05	3.075077300937755717e+04
1.368000000000000000e+05	3.065133115060388445e+04
1.404000000000000000e+05	2.818342549534810678e+04
1.440000000000000000e+05	3.003594965163806046e+04
1.476000000000000000e+05	2.829498593215264555e+04
1.512000000000000000e+05	2.793158394952898743e+04
1.548000000000000000e+05	2.870409060137318011e+04
1.584000000000000000e+05	2.653471799154207110e+04
1.620000000000000000e+05	2.753316673589083075e+04
1.656000000000000000e+05	1.697683186476860647e+04
1.692000000000000000e+05	1.474940977492232741e+04
1.728000000000000000e+05	1.464301449305339884e+04
1.764000000000000000e+05	1.335067935921380376e+04
1.800000000000000000e+05	1.228766960885224398e+04
1.836000000000000000e+05	1.405270633605034527e+04
1.872000000000000000e+05	1.492275192375653387e+04
1.908000000000000000e+05	1.637871317858359180e+04
1.944000000000000000e+05	3.216761716870122473e+04
1.980000000000000000e+05	2.986437827088051927e+04
2.016000000000000000e+05	3.290640410513397364e+04
2.052000000000000000e+05	2.992903487921808119e+04
2.088000000000000000e+05	2.817013930009792239e+04
2.124000000000000000e+05	2.609208813507156447e+04
2.160000000000000000e+05	2.516324776278097852e+04
2.196000000000000000e+05	2.734944382298287019e+04
2.232000000000000000e+05	2.687557414126008734e+04
2.268000000000000000e+05	2.488487979092972819e+04
2.304000000000000000e+05	2.973739475761911672e+04
2.340000000000000000e+05	3.327179726684407797e+04
2.376000000000000000e+05	3.073737370318842295e+04
2.412000000000000000e+05	3.044603681642792435e+04
2.448000000000000000e+05	3.129816877879728418e+04
2.484000000000000000e+05	3.132920863277810349e+04
2.520000000000000000e+05	1.964067823240422877e+04
2.556000000000000000e+05	1.996762635698487065e+04
2.592000000000000000e+05	1.941553130760743079e+04
2.628000000000000000e+05	1.964283724306060321e+04
2.664000000000000000e+05	1.947670052217956618e+04
2.700000000000000000e+05	1.947670052217956618e+04
2.736000000000000000e+05	1.914774018207089830e+04
2.772000000000000000e+05	1.840494029687873626e+04
2.808000000000000000e+05	3.263358215095695778e+04
2.844000000000000000e+05	2.876407543064083438e+04
2.880000000000000000e+05	2.693886633245468693e+04
2.916000000000000000e+05	2.936754516372741637e+04
2.952000000000000000e+05	2.589034010440932252e+04
2.988000000000000000e+05	2.644454312221313376e+04
3.024000000000000000e+05	2.593769138770104473e+04
3.060000000000000000e+05	2.500275605337142770e+04
3.096000000000000000e+05	2.370853781194077601e+04
3.132000000000000000e+05	2.565399377637731232e+04
