#1
double table(8761,2)
#Time [s]	Q_flow [W]
0.000000000000000000e+00	2.210211767043177679e+04
3.600000000000000000e+03	2.401021974716764089e+04
7.200000000000000000e+03	2.309676639166126552e+04
1.080000000000000000e+04	2.294336641000551026e+04
1.440000000000000000e+04	2.248117976682373410e+04
1.800000000000000000e+04	2.163306182516747504e+04
2.160000000000000000e+04	3.635001736258373421e+04
2.520000000000000000e+04	3.455639402047849580e+04
2.880000000000000000e+04	3.675689408069120691e+04
3.240000000000000000e+04	3.269991047257735045e+04
3.600000000000000000e+04	2.994098141866900914e+04
3.960000000000000000e+04	2.891379964849587122e+04
4.320000000000000000e+04	2.873914824008502183e+04
4.680000000000000000e+04	2.804024753165119546e+04
5.040000000000000000e+04	3.030908389875175999e+04
5.400000000000000000e+04	3.247272688585488868e+04
5.760000000000000000e+04	3.330031345148450055e+04
6.120000000000000000e+04	3.256329190848429425e+04
6.480000000000000000e+04	3.393561379147943808e+04
6.840000000000000000e+04	3.382187192283910554e+04
7.200000000000000000e+04	3.337786200530531642e+04
7.560000000000000000e+04	3.424937828475638526e+04
7.920000000000000000e+04	2.446247518499644502e+04
8.280000000000000000e+04	2.752914353602155825e+04
8.640000000000000000e+04	2.838492458033654839e+04
9.000000000000000000e+04	2.876990250841077795e+04
9.360000000000000000e+04	2.869835383251625899e+04
9.720000000000000000e+04	2.711338030239382351e+04
1.008000000000000000e+05	2.682414114389722818e+04
1.044000000000000000e+05	2.594845832423118190e+04
1.080000000000000000e+05	3.625633877340899926e+04
1.116000000000000000e+05	3.676767247191474598e+04
1.152000000000000000e+05	3.744675490949755476e+04
1.188000000000000000e+05	3.718550530164031079e+04
1.224000000000000000e+05	3.379022871902468614e+04
1.260000000000000000e+05	3.411419945754317450e+04
1.296000000000000000e+05	3.075622908531230860e+04
1.332000000000000000e+05	3.025479279954888989e+04
1.368000000000000000e+05	3.015695484172317811e+04
1.404000000000000000e+05	2.772885411639088125e+04
1.440000000000000000e+05	2.955149885080519016e+04
1.476000000000000000e+05	2.783861519131147361e+04
1.512000000000000000e+05	2.748107453098819678e+04
1.548000000000000000e+05	2.824112139812522582e+04
1.584000000000000000e+05	2.610673866909784192e+04
1.620000000000000000e+05	2.708908340144097747e+04
1.656000000000000000e+05	1.670301199598201492e+04
1.692000000000000000e+05	1.451151606887519301e+04
1.728000000000000000e+05	1.440683683993963314e+04
1.764000000000000000e+05	1.313534582116196907e+04
1.800000000000000000e+05	1.208948138935462703e+04
1.836000000000000000e+05	1.382604978224308070e+04
1.872000000000000000e+05	1.468206237659917133e+04
1.908000000000000000e+05	1.611454038538063105e+04
1.944000000000000000e+05	3.164878463372217448e+04
1.980000000000000000e+05	2.938269475038244491e+04
2.016000000000000000e+05	3.237565565182536375e+04
2.052000000000000000e+05	2.944630851019843612e+04
2.088000000000000000e+05	2.771578221461247085e+04
2.124000000000000000e+05	2.567124800386073184e+04
2.160000000000000000e+05	2.475738892789741294e+04
2.196000000000000000e+05	2.690832376132185527e+04
2.232000000000000000e+05	2.644209713898169866e+04
2.268000000000000000e+05	2.448351076204376659e+04
2.304000000000000000e+05	2.925775935830267917e+04
2.340000000000000000e+05	3.273515537544336621e+04
2.376000000000000000e+05	3.024160961120151478e+04
2.412000000000000000e+05	2.995497170648553947e+04
2.448000000000000000e+05	3.079335960494571555e+04
2.484000000000000000e+05	3.082389881612039244e+04
2.520000000000000000e+05	1.932389309962351399e+04
2.556000000000000000e+05	1.964556786735608330e+04
2.592000000000000000e+05	1.910237757683956806e+04
2.628000000000000000e+05	1.932601728752736744e+04
2.664000000000000000e+05	1.916256019117667165e+04
2.700000000000000000e+05	1.916256019117667165e+04
2.736000000000000000e+05	1.883890566300524006e+04
2.772000000000000000e+05	1.810808642112262896e+04
2.808000000000000000e+05	3.210723405174797517e+04
2.844000000000000000e+05	2.830013873014662749e+04
2.880000000000000000e+05	2.650436848838283549e+04
2.916000000000000000e+05	2.889387508044149217e+04
2.952000000000000000e+05	2.547275397369304483e+04
2.988000000000000000e+05	2.601801823314517969e+04
3.024000000000000000e+05	2.551934152660909240e+04
3.060000000000000000e+05	2.459948579444608185e+04
3.096000000000000000e+05	2.332614204078043986e+04
3.132000000000000000e+05	2.524021968320993619e+04
3.168000000000000000e+05	2.782713491295887798e+04
3.204000000000000000e+05	2.925491497934997824e+04
3.240000000000000000e+05	3.084235195640825987e+04
3.276000000000000000e+05	3.184887115418195026e+04
3.312000000000000000e+05	3.157316888065648527e+04
3.348000000000000000e+05	3.213788614570166828e+04
3.384000000000000000e+05	1.980591089321242544e+04
3.420000000000000000e+05	2.123412909744559511e+04
3.456000000000000000e+05	2.410686406268203427e+04
3.492000000000000000e+05	2.278963531198066994e+04
3.528000000000000000e+05	2.294830556828070257e+04
3.564000000000000000e+05	2.263557310232890450e+04
3.600000000000000000e+05	2.248117976682373410e+04
3.636000000000000000e+05	2.315307364437026990e+04
3.672000000000000000e+05	3.729321918407241174e+04
3.708000000000000000e+05	3.803219103587132849e+04
3.744000000000000000e+05	3.731141356429664302e+04
3.780000000000000000e+05	3.862493605532094080e+04
3.816000000000000000e+05	3.381370057082772109e+04
3.852000000000000000e+05	3.265053403674909714e+04
3.888000000000000000e+05	2.804024753165119546e+04
3.924000000000000000e+05	2.805567582261496136e+04
3.960000000000000000e+05	2.744943132764799884e+04
3.996000000000000000e+05	2.810978269518390516e+04
4.032000000000000000e+05	3.140481304637469293e+04
4.068000000000000000e+05	3.434987314178117958e+04
4.104000000000000000e+05	3.278246985123206105e+04
4.140000000000000000e+05	3.164790279027153156e+04
4.176000000000000000e+05	3.132403798490100235e+04
4.212000000000000000e+05	3.230624060523214575e+04
4.248000000000000000e+05	2.066886555275079081e+04
4.284000000000000000e+05	2.161407376663194373e+04
4.320000000000000000e+05	2.190607716883634203e+04
4.356000000000000000e+05	2.123412909744559511e+04
4.392000000000000000e+05	2.050092741443722480e+04
4.428000000000000000e+05	2.012560359107567274e+04
4.464000000000000000e+05	1.967130674984135112e+04
4.500000000000000000e+05	2.230193938799211173e+04
4.536000000000000000e+05	3.354205318248267577e+04
4.572000000000000000e+05	3.495833075351572188e+04
4.608000000000000000e+05	3.774790474498864205e+04
4.644000000000000000e+05	3.763173405308611837e+04
4.680000000000000000e+05	3.082568783372741746e+04
4.716000000000000000e+05	3.043108098018176679e+04
4.752000000000000000e+05	2.816005928061140003e+04
4.788000000000000000e+05	2.723373568701402837e+04
4.824000000000000000e+05	2.844510925604186923e+04
4.860000000000000000e+05	2.965007661262455076e+04
4.896000000000000000e+05	2.916745084842872893e+04
4.932000000000000000e+05	2.870200816960519296e+04
4.968000000000000000e+05	2.857038364595562598e+04
5.004000000000000000e+05	2.881389343589142300e+04
5.040000000000000000e+05	2.831146191838441155e+04
5.076000000000000000e+05	2.885358953880063564e+04
5.112000000000000000e+05	1.867658403853849450e+04
5.148000000000000000e+05	2.078907922521767614e+04
5.184000000000000000e+05	2.260902600274291399e+04
5.220000000000000000e+05	2.336227179210713439e+04
5.256000000000000000e+05	2.278963531198066994e+04
5.292000000000000000e+05	2.173428743909882905e+04
5.328000000000000000e+05	2.176252272546769382e+04
5.364000000000000000e+05	2.189066515864592293e+04
5.400000000000000000e+05	3.418155290592341771e+04
5.436000000000000000e+05	3.840502460331869952e+04
5.472000000000000000e+05	3.697478988171368837e+04
5.508000000000000000e+05	3.819533784686816944e+04
5.544000000000000000e+05	3.178375658637618835e+04
5.580000000000000000e+05	2.976307549149017359e+04
5.616000000000000000e+05	2.741551473330234512e+04
5.652000000000000000e+05	2.581715124137612293e+04
5.688000000000000000e+05	2.593103898824954013e+04
5.724000000000000000e+05	2.459741797120364572e+04
5.760000000000000000e+05	3.067111707895465224e+04
5.796000000000000000e+05	3.216929685531153518e+04
5.832000000000000000e+05	2.892818031968522700e+04
5.868000000000000000e+05	2.966036549293905045e+04
5.904000000000000000e+05	3.032450850079161319e+04
5.940000000000000000e+05	2.911633279095562830e+04
5.976000000000000000e+05	2.779729983138445823e+04
6.012000000000000000e+05	2.340257531055379150e+04
6.048000000000000000e+05	2.312977827288773915e+04
6.084000000000000000e+05	2.446247518499644502e+04
6.120000000000000000e+05	2.535804125714837573e+04
6.156000000000000000e+05	2.535804125714837573e+04
6.192000000000000000e+05	2.476232167610416218e+04
6.228000000000000000e+05	2.535072584536128488e+04
6.264000000000000000e+05	3.709037909127554303e+04
6.300000000000000000e+05	3.993413115406232828e+04
6.336000000000000000e+05	3.345945075025893311e+04
6.372000000000000000e+05	3.172512767812609309e+04
6.408000000000000000e+05	2.900426879798914160e+04
6.444000000000000000e+05	2.798436698330150830e+04
6.480000000000000000e+05	2.599625518621741139e+04
6.516000000000000000e+05	3.012757049088353597e+04
6.552000000000000000e+05	2.807420812325510633e+04
6.588000000000000000e+05	2.624816798642172580e+04
6.624000000000000000e+05	2.796191127283483365e+04
6.660000000000000000e+05	3.039675360122972415e+04
6.696000000000000000e+05	3.346576361633145279e+04
6.732000000000000000e+05	3.222409939424800905e+04
6.768000000000000000e+05	3.052035583261409920e+04
6.804000000000000000e+05	2.950655335145139907e+04
6.840000000000000000e+05	2.891893862822532901e+04
6.876000000000000000e+05	1.851393245478897370e+04
6.912000000000000000e+05	1.846338397091481238e+04
6.948000000000000000e+05	1.743233647024472521e+04
6.984000000000000000e+05	1.653640783861473756e+04
7.020000000000000000e+05	1.603462024864573868e+04
7.056000000000000000e+05	1.636947372670684126e+04
7.092000000000000000e+05	1.684657172244549656e+04
7.128000000000000000e+05	3.153023129009471086e+04
7.164000000000000000e+05	2.874974407140053881e+04
7.200000000000000000e+05	2.600772348929583677e+04
7.236000000000000000e+05	2.565749751127364652e+04
7.272000000000000000e+05	2.382769786256911902e+04
7.308000000000000000e+05	2.163224123084734310e+04
7.344000000000000000e+05	2.283852556608377927e+04
7.380000000000000000e+05	2.180050585742188923e+04
7.416000000000000000e+05	2.383105896449252759e+04
7.452000000000000000e+05	2.170827272464251291e+04
7.488000000000000000e+05	2.733809766005177153e+04
7.524000000000000000e+05	2.836588044503596757e+04
7.560000000000000000e+05	2.518885343119894605e+04
7.596000000000000000e+05	2.600156236465927213e+04
7.632000000000000000e+05	2.549824719267187174e+04
7.668000000000000000e+05	2.764151596608621549e+04
7.704000000000000000e+05	2.667981422207746073e+04
7.740000000000000000e+05	1.918730919581358467e+04
7.776000000000000000e+05	1.851393245478897370e+04
7.812000000000000000e+05	1.818763940469941008e+04
7.848000000000000000e+05	1.686928734641064875e+04
7.884000000000000000e+05	1.670301199598201492e+04
7.920000000000000000e+05	1.586669973014839525e+04
7.956000000000000000e+05	1.565771851774129027e+04
7.992000000000000000e+05	3.276431165271718055e+04
8.028000000000000000e+05	2.998349736935285910e+04
8.064000000000000000e+05	3.169074103122189626e+04
8.100000000000000000e+05	2.190835751136970066e+04
8.136000000000000000e+05	1.825602600391663873e+04
8.172000000000000000e+05	1.598659317651485617e+04
8.208000000000000000e+05	1.514974971877310054e+04
8.244000000000000000e+05	1.439758433029185471e+04
8.280000000000000000e+05	1.364738972582051974e+04
8.316000000000000000e+05	1.370480849758888871e+04
8.352000000000000000e+05	1.749539222941135813e+04
8.388000000000000000e+05	2.232146836815636198e+04
8.424000000000000000e+05	2.389663830128779227e+04
8.460000000000000000e+05	2.307076484698105924e+04
8.496000000000000000e+05	2.389538655252081298e+04
8.532000000000000000e+05	2.438813650651905482e+04
8.568000000000000000e+05	2.411996968546452263e+04
8.604000000000000000e+05	1.536096883273638559e+04
8.640000000000000000e+05	1.603462024864573868e+04
8.676000000000000000e+05	1.802399793835937817e+04
8.712000000000000000e+05	1.785439770304574267e+04
8.748000000000000000e+05	1.769572745148786998e+04
8.784000000000000000e+05	1.872230573509548049e+04
8.820000000000000000e+05	2.029526949871933539e+04
8.856000000000000000e+05	3.061672351881118084e+04
8.892000000000000000e+05	3.512011301453167107e+04
8.928000000000000000e+05	2.928405794301807327e+04
8.964000000000000000e+05	3.189371223991715669e+04
9.000000000000000000e+05	2.822452667122122875e+04
9.036000000000000000e+05	2.493147607098499066e+04
9.072000000000000000e+05	2.485581878373738073e+04
9.108000000000000000e+05	2.521110132280069593e+04
9.144000000000000000e+05	2.419846411703014383e+04
9.180000000000000000e+05	2.372371816983830649e+04
9.216000000000000000e+05	2.600241027133769603e+04
9.252000000000000000e+05	2.830405787013500230e+04
9.288000000000000000e+05	2.922693533792184098e+04
9.324000000000000000e+05	3.127943995699924926e+04
9.360000000000000000e+05	2.871488144708685650e+04
9.396000000000000000e+05	2.927577812222739885e+04
9.432000000000000000e+05	3.052034646258611610e+04
9.468000000000000000e+05	2.126316988693131498e+04
9.504000000000000000e+05	2.235781393324527380e+04
9.540000000000000000e+05	2.194191009954745823e+04
9.576000000000000000e+05	2.263557310232890450e+04
9.612000000000000000e+05	2.374139612015712191e+04
9.648000000000000000e+05	2.452867337541179586e+04
9.684000000000000000e+05	2.599675030875790981e+04
9.720000000000000000e+05	4.085127138013077638e+04
9.756000000000000000e+05	3.637741008573665749e+04
9.792000000000000000e+05	3.960040012084800401e+04
9.828000000000000000e+05	3.436520826965668675e+04
9.864000000000000000e+05	3.265662345665259272e+04
9.900000000000000000e+05	3.184558168965299046e+04
9.936000000000000000e+05	3.283811754687012581e+04
9.972000000000000000e+05	3.100075436880583584e+04
1.000800000000000000e+06	3.256172394889605130e+04
1.004400000000000000e+06	3.256230138143465592e+04
1.008000000000000000e+06	3.380168772453529527e+04
1.011600000000000000e+06	3.495735693877570156e+04
1.015200000000000000e+06	3.535688641445805115e+04
1.018800000000000000e+06	3.581949534577060695e+04
1.022400000000000000e+06	3.589655539672270970e+04
1.026000000000000000e+06	3.569304786382507882e+04
1.029600000000000000e+06	3.443492393400542642e+04
1.033200000000000000e+06	2.461256398873484432e+04
1.036800000000000000e+06	2.498391997390212782e+04
1.040400000000000000e+06	2.447072551644683335e+04
1.044000000000000000e+06	2.419663161004987705e+04
1.047600000000000000e+06	2.355498193836012433e+04
1.051200000000000000e+06	2.309676639166126552e+04
1.054800000000000000e+06	2.355823218510857987e+04
1.058400000000000000e+06	3.731126566163675307e+04
1.062000000000000000e+06	3.658998341068792070e+04
1.065600000000000000e+06	3.533663369246005459e+04
1.069200000000000000e+06	3.361847690662596142e+04
1.072800000000000000e+06	3.525860199630475836e+04
1.076400000000000000e+06	3.509058654456679506e+04
1.080000000000000000e+06	3.352440345274005085e+04
1.083600000000000000e+06	3.337978944552619942e+04
1.087200000000000000e+06	3.162907446806925873e+04
1.090800000000000000e+06	3.441814352889324800e+04
1.094400000000000000e+06	3.511147704067990708e+04
1.098000000000000000e+06	3.393414062049602944e+04
1.101600000000000000e+06	3.387249257973434578e+04
1.105200000000000000e+06	3.534766100377149269e+04
1.108800000000000000e+06	3.411123843196145754e+04
1.112400000000000000e+06	3.405729545687368955e+04
1.116000000000000000e+06	3.323135955831802858e+04
1.119600000000000000e+06	2.201601538575061204e+04
1.123200000000000000e+06	2.134281498249726064e+04
1.126800000000000000e+06	2.038907550965216433e+04
1.130400000000000000e+06	2.049695958098510891e+04
1.134000000000000000e+06	1.980591089321242544e+04
1.137600000000000000e+06	1.980591089321242544e+04
1.141200000000000000e+06	1.951030496250575015e+04
1.144800000000000000e+06	3.069716927494554329e+04
1.148400000000000000e+06	3.380605245324278803e+04
1.152000000000000000e+06	3.424553237410455040e+04
1.155600000000000000e+06	3.210582144854195940e+04
1.159200000000000000e+06	3.056036351705093330e+04
1.162800000000000000e+06	2.752610309472242443e+04
1.166400000000000000e+06	3.040654543980539165e+04
1.170000000000000000e+06	2.996268603359203189e+04
1.173600000000000000e+06	2.878097019586940951e+04
1.177200000000000000e+06	3.005022794489788066e+04
1.180800000000000000e+06	3.530205478855327965e+04
1.184400000000000000e+06	3.438580748598527134e+04
1.188000000000000000e+06	3.459685705868409423e+04
1.191600000000000000e+06	3.366597162895624933e+04
1.195200000000000000e+06	3.619636353942955611e+04
1.198800000000000000e+06	3.428077054405608214e+04
1.202400000000000000e+06	3.469702850610364112e+04
1.206000000000000000e+06	2.446247518499644502e+04
1.209600000000000000e+06	2.476232167610416218e+04
1.213200000000000000e+06	2.524725787879036216e+04
1.216800000000000000e+06	2.454408538560221496e+04
1.220400000000000000e+06	2.476232167610416218e+04
1.224000000000000000e+06	2.491174824710439134e+04
1.227600000000000000e+06	2.547308226800451303e+04
1.231200000000000000e+06	4.047704040097728284e+04
1.234800000000000000e+06	4.089420607276042574e+04
1.238400000000000000e+06	3.871534673686393216e+04
1.242000000000000000e+06	3.731410194193375355e+04
1.245600000000000000e+06	3.783760644845521165e+04
1.249200000000000000e+06	3.597618920609731140e+04
1.252800000000000000e+06	3.440236017082232866e+04
1.256400000000000000e+06	3.527068517732111650e+04
1.260000000000000000e+06	3.552242514572565415e+04
1.263600000000000000e+06	3.600465712831895507e+04
1.267200000000000000e+06	3.687221295268736139e+04
1.270800000000000000e+06	3.860134654538681934e+04
1.274400000000000000e+06	3.676582846141007758e+04
1.278000000000000000e+06	3.693184244880508777e+04
1.281600000000000000e+06	3.891544874378576787e+04
1.285200000000000000e+06	3.733725881350527197e+04
1.288800000000000000e+06	3.757243567144060944e+04
1.292400000000000000e+06	2.768788289455890117e+04
1.296000000000000000e+06	2.768788289455890117e+04
1.299600000000000000e+06	2.937953625109354471e+04
1.303200000000000000e+06	2.979498208480414905e+04
1.306800000000000000e+06	2.868048952230419309e+04
1.310400000000000000e+06	2.882096202836614248e+04
1.314000000000000000e+06	3.067638673498455682e+04
1.317600000000000000e+06	4.368529136595262389e+04
1.321200000000000000e+06	4.460661165639353567e+04
1.324800000000000000e+06	4.001724075238780642e+04
1.328400000000000000e+06	3.911186287148873816e+04
1.332000000000000000e+06	3.775685685236450081e+04
1.335600000000000000e+06	3.693150228786225489e+04
1.339200000000000000e+06	3.617493997223377664e+04
1.342800000000000000e+06	3.660415749407630938e+04
1.346400000000000000e+06	3.618167527107287606e+04
1.350000000000000000e+06	3.758547045683053148e+04
1.353600000000000000e+06	3.982736315459138859e+04
1.357200000000000000e+06	4.245509526380548778e+04
1.360800000000000000e+06	3.930418651084512385e+04
1.364400000000000000e+06	4.032205169382785243e+04
1.368000000000000000e+06	3.952404846753229504e+04
1.371600000000000000e+06	3.967201163734091097e+04
1.375200000000000000e+06	4.004188208364741149e+04
1.378800000000000000e+06	2.979498208480414905e+04
1.382400000000000000e+06	3.027363679069141290e+04
1.386000000000000000e+06	3.034425955061899003e+04
1.389600000000000000e+06	3.011921288496609850e+04
1.393200000000000000e+06	2.924039052942270064e+04
1.396800000000000000e+06	2.951835085639528916e+04
1.400400000000000000e+06	3.117181334163678184e+04
1.404000000000000000e+06	4.477925262227788335e+04
1.407600000000000000e+06	4.635492255943136843e+04
1.411200000000000000e+06	4.255572195990761247e+04
1.414800000000000000e+06	4.188834846084804303e+04
1.418400000000000000e+06	3.957295239720996324e+04
1.422000000000000000e+06	3.702918192498340795e+04
1.425600000000000000e+06	3.749394681238366320e+04
1.429200000000000000e+06	3.717130929288910556e+04
1.432800000000000000e+06	3.844903991971271171e+04
1.436400000000000000e+06	3.827175549061779748e+04
1.440000000000000000e+06	4.099611266517650074e+04
1.443600000000000000e+06	4.361054160899736598e+04
1.447200000000000000e+06	4.413496399841410312e+04
1.450800000000000000e+06	4.493707666698351386e+04
1.454400000000000000e+06	4.473757076010122546e+04
1.458000000000000000e+06	4.714367548203573097e+04
1.461600000000000000e+06	4.609208646959493490e+04
1.465200000000000000e+06	3.735156773434201023e+04
1.468800000000000000e+06	3.764265608092512412e+04
1.472400000000000000e+06	3.688151976833136723e+04
1.476000000000000000e+06	3.627884903874028532e+04
1.479600000000000000e+06	3.627884903874028532e+04
1.483200000000000000e+06	3.566786101630827761e+04
1.486800000000000000e+06	3.504856031989622716e+04
1.490400000000000000e+06	5.238764726369504206e+04
1.494000000000000000e+06	4.858396297276530822e+04
1.497600000000000000e+06	4.617311999996383383e+04
1.501200000000000000e+06	4.241116887959470478e+04
1.504800000000000000e+06	4.128422279718665959e+04
1.508400000000000000e+06	3.944239586317528301e+04
1.512000000000000000e+06	3.838069405690432905e+04
