#1
double table(8761,2)
#Time [s]	Q_flow [W]
0.000000000000000000e+00	6.159606563890823054e+03
3.600000000000000000e+03	6.691372716423768907e+03
7.200000000000000000e+03	6.436803748495763102e+03
1.080000000000000000e+04	6.394052933935961846e+03
1.440000000000000000e+04	6.265246820262351321e+03
1.800000000000000000e+04	6.028886082423721746e+03
2.160000000000000000e+04	1.013033270760530286e+04
2.520000000000000000e+04	9.630470464723515761e+03
2.880000000000000000e+04	1.024372457986476365e+04
3.240000000000000000e+04	9.113089803833032420e+03
3.600000000000000000e+04	8.344207936350379896e+03
3.960000000000000000e+04	8.057944164334915513e+03
4.320000000000000000e+04	8.009270821007300583e+03
4.680000000000000000e+04	7.814495213738858183e+03
5.040000000000000000e+04	8.446793873422622710e+03
5.400000000000000000e+04	9.049776345238247814e+03
5.760000000000000000e+04	9.280415224184205726e+03
6.120000000000000000e+04	9.075015777774311573e+03
6.480000000000000000e+04	9.457466138609024711e+03
6.840000000000000000e+04	9.425767585053521543e+03
7.200000000000000000e+04	9.302027116232629851e+03
7.560000000000000000e+04	9.544908702309157889e+03
7.920000000000000000e+04	6.817411117130157436e+03
8.280000000000000000e+04	7.672056395284696009e+03
8.640000000000000000e+04	7.910552751897071175e+03
9.000000000000000000e+04	8.017841682671856688e+03
9.360000000000000000e+04	7.997901887750433161e+03
9.720000000000000000e+04	7.556187953126147477e+03
1.008000000000000000e+05	7.475580318791030550e+03
1.044000000000000000e+05	7.231537565769345747e+03
1.080000000000000000e+05	1.010422555980250763e+04
1.116000000000000000e+05	1.024672839381230733e+04
1.152000000000000000e+05	1.043598087641735037e+04
1.188000000000000000e+05	1.036317360865385672e+04
1.224000000000000000e+05	9.416948987269175632e+03
1.260000000000000000e+05	9.507235914397277156e+03
1.296000000000000000e+05	8.571408105742775660e+03
1.332000000000000000e+05	8.431663567087394767e+03
1.368000000000000000e+05	8.404397250972033362e+03
1.404000000000000000e+05	7.727713442272868633e+03
1.440000000000000000e+05	8.235663614158822384e+03
1.476000000000000000e+05	7.758302594299918383e+03
1.512000000000000000e+05	7.658660115193431920e+03
1.548000000000000000e+05	7.870476455215227361e+03
1.584000000000000000e+05	7.275648481551857913e+03
1.620000000000000000e+05	7.549416685647485792e+03
1.656000000000000000e+05	4.654937769372037110e+03
1.692000000000000000e+05	4.044193002801283001e+03
1.728000000000000000e+05	4.015020102933996441e+03
1.764000000000000000e+05	3.660670146881204346e+03
1.800000000000000000e+05	3.369199731459486429e+03
1.836000000000000000e+05	3.853161414723481812e+03
1.872000000000000000e+05	4.091722301675178642e+03
1.908000000000000000e+05	4.490937484450339980e+03
1.944000000000000000e+05	8.820153094643885197e+03
1.980000000000000000e+05	8.188619848467239535e+03
2.016000000000000000e+05	9.022723706246413713e+03
2.052000000000000000e+05	8.206348273333989709e+03
2.088000000000000000e+05	7.724070453252656080e+03
2.124000000000000000e+05	7.154282230584139143e+03
2.160000000000000000e+05	6.899600193020591178e+03
2.196000000000000000e+05	7.499041048237238101e+03
2.232000000000000000e+05	7.369109038732603949e+03
2.268000000000000000e+05	6.823273491061377172e+03
2.304000000000000000e+05	8.153801788379434583e+03
2.340000000000000000e+05	9.122912153812085307e+03
2.376000000000000000e+05	8.427989563777471631e+03
2.412000000000000000e+05	8.348106869020559316e+03
2.448000000000000000e+05	8.581755955476673989e+03
2.484000000000000000e+05	8.590266883181093363e+03
2.520000000000000000e+05	5.385347257272126626e+03
2.556000000000000000e+05	5.474994323689400517e+03
2.592000000000000000e+05	5.323613423053650877e+03
2.628000000000000000e+05	5.385939244065004459e+03
2.664000000000000000e+05	5.340385627049236064e+03
2.700000000000000000e+05	5.340385627049236064e+03
2.736000000000000000e+05	5.250186824116214666e+03
2.772000000000000000e+05	5.046515887853847744e+03
2.808000000000000000e+05	8.947917686552713349e+03
2.844000000000000000e+05	7.886923908401518929e+03
2.880000000000000000e+05	7.386463349221446151e+03
2.916000000000000000e+05	8.052391415860743109e+03
2.952000000000000000e+05	7.098964222176749900e+03
2.988000000000000000e+05	7.250923114155214535e+03
3.024000000000000000e+05	7.111947638563189685e+03
3.060000000000000000e+05	6.855594401730875688e+03
3.096000000000000000e+05	6.500728109725696413e+03
3.132000000000000000e+05	7.034159583845392262e+03
3.168000000000000000e+05	7.755103172463949704e+03
3.204000000000000000e+05	8.153009092605731894e+03
3.240000000000000000e+05	8.595409561621974717e+03
3.276000000000000000e+05	8.875914911821198984e+03
3.312000000000000000e+05	8.799079851986232825e+03
3.348000000000000000e+05	8.956460073392267077e+03
3.384000000000000000e+05	5.519680084993626224e+03
3.420000000000000000e+05	5.917708109124182556e+03
3.456000000000000000e+05	6.718306378124500952e+03
3.492000000000000000e+05	6.351209841043793858e+03
3.528000000000000000e+05	6.395429420668392595e+03
3.564000000000000000e+05	6.308274471140842252e+03
3.600000000000000000e+05	6.265246820262351321e+03
3.636000000000000000e+05	6.452495933676960703e+03
3.672000000000000000e+05	1.039319223162673916e+04
3.708000000000000000e+05	1.059913520671823971e+04
3.744000000000000000e+05	1.039826279660725959e+04
3.780000000000000000e+05	1.076432644164682097e+04
3.816000000000000000e+05	9.423490323017560513e+03
3.852000000000000000e+05	9.099329157782534821e+03
3.888000000000000000e+05	7.814495213738858183e+03
3.924000000000000000e+05	7.818794901384498189e+03
3.960000000000000000e+05	7.649841517541245594e+03
3.996000000000000000e+05	7.833873865870924419e+03
4.032000000000000000e+05	8.752161012924094393e+03
4.068000000000000000e+05	9.572915465742296874e+03
4.104000000000000000e+05	9.136098155261393913e+03
4.140000000000000000e+05	8.819907334993706172e+03
4.176000000000000000e+05	8.729649930218311056e+03
4.212000000000000000e+05	9.003378529326992066e+03
4.248000000000000000e+05	5.760175645848580643e+03
4.284000000000000000e+05	6.023594328405623855e+03
4.320000000000000000e+05	6.104972325741276109e+03
4.356000000000000000e+05	5.917708109124182556e+03
4.392000000000000000e+05	5.713373213859555108e+03
4.428000000000000000e+05	5.608774771283384325e+03
4.464000000000000000e+05	5.482167454873819224e+03
4.500000000000000000e+05	6.215294583538784536e+03
4.536000000000000000e+05	9.347785313150909133e+03
4.572000000000000000e+05	9.742485619832250450e+03
4.608000000000000000e+05	1.051990787975093190e+04
4.644000000000000000e+05	1.048753244102399913e+04
4.680000000000000000e+05	8.590765461858460185e+03
4.716000000000000000e+05	8.480793060050657004e+03
4.752000000000000000e+05	7.847885373285144851e+03
4.788000000000000000e+05	7.589729617692434658e+03
4.824000000000000000e+05	7.927325530372324465e+03
4.860000000000000000e+05	8.263136105157662314e+03
4.896000000000000000e+05	8.128633843004728078e+03
4.932000000000000000e+05	7.998920309562102375e+03
4.968000000000000000e+05	7.962238065266322337e+03
5.004000000000000000e+05	8.030101449346790105e+03
5.040000000000000000e+05	7.890079551025163710e+03
5.076000000000000000e+05	8.041164297698538576e+03
5.112000000000000000e+05	5.204949650084498899e+03
5.148000000000000000e+05	5.793677816863943008e+03
5.184000000000000000e+05	6.300876099125074688e+03
5.220000000000000000e+05	6.510797056816742952e+03
5.256000000000000000e+05	6.351209841043793858e+03
5.292000000000000000e+05	6.057096499420985310e+03
5.328000000000000000e+05	6.064965349720504491e+03
5.364000000000000000e+05	6.100677175360338879e+03
5.400000000000000000e+05	9.526006547552427946e+03
5.436000000000000000e+05	1.070303964354783602e+04
5.472000000000000000e+05	1.030444963916611050e+04
5.508000000000000000e+05	1.064460235076653953e+04
5.544000000000000000e+05	8.857768228990085845e+03
5.580000000000000000e+05	8.294627595989064503e+03
5.616000000000000000e+05	7.640389351903932038e+03
5.652000000000000000e+05	7.194943788580231740e+03
5.688000000000000000e+05	7.226682996725281555e+03
