#1
double table(8761,2)
#Time [s]	Q_flow [W]
0.000000000000000000e+00	2.826172423432260257e+04
3.600000000000000000e+03	3.070159246359141252e+04
7.200000000000000000e+03	2.953357014015702953e+04
1.080000000000000000e+04	2.933741934394147393e+04
1.440000000000000000e+04	2.874642658708608360e+04
1.800000000000000000e+04	2.766194790759119496e+04
2.160000000000000000e+04	4.648035007018903707e+04
2.520000000000000000e+04	4.418686448520201520e+04
2.880000000000000000e+04	4.700061866055597056e+04
3.240000000000000000e+04	4.181300027641038469e+04
3.600000000000000000e+04	3.828518935501939268e+04
3.960000000000000000e+04	3.697174381283078401e+04
4.320000000000000000e+04	3.674841906109231786e+04
4.680000000000000000e+04	3.585474274539005273e+04
5.040000000000000000e+04	3.875587777217438270e+04
5.400000000000000000e+04	4.152250323109313467e+04
5.760000000000000000e+04	4.258072867566870264e+04
6.120000000000000000e+04	4.163830768625860219e+04
6.480000000000000000e+04	4.339307993008846097e+04
6.840000000000000000e+04	4.324763950789262890e+04
7.200000000000000000e+04	4.267988912153794809e+04
7.560000000000000000e+04	4.379428698706554133e+04
7.920000000000000000e+04	3.127988630212660428e+04
8.280000000000000000e+04	3.520119993130625517e+04
8.640000000000000000e+04	3.629547733223361865e+04
9.000000000000000000e+04	3.678774419108263828e+04
9.360000000000000000e+04	3.669625572026669397e+04
9.720000000000000000e+04	3.466956825551996735e+04
1.008000000000000000e+05	3.429972146268826327e+04
1.044000000000000000e+05	3.317999589000052947e+04
1.080000000000000000e+05	4.636056433321150689e+04
1.116000000000000000e+05	4.701440086572705331e+04
1.152000000000000000e+05	4.788273578591490514e+04
1.188000000000000000e+05	4.754867891029416933e+04
1.224000000000000000e+05	4.320717770629386359e+04
1.260000000000000000e+05	4.362143537194045348e+04
1.296000000000000000e+05	3.932763719105508790e+04
1.332000000000000000e+05	3.868645636663628102e+04
1.368000000000000000e+05	3.856135209269521147e+04
1.404000000000000000e+05	3.545656755866375170e+04
1.440000000000000000e+05	3.778716246496401436e+04
1.476000000000000000e+05	3.559691778561138926e+04
1.512000000000000000e+05	3.513973464618162689e+04
1.548000000000000000e+05	3.611159785334045591e+04
1.584000000000000000e+05	3.338238715064970165e+04
1.620000000000000000e+05	3.463850008708846144e+04
1.656000000000000000e+05	2.135794976535405294e+04
1.692000000000000000e+05	1.855570907167647601e+04
1.728000000000000000e+05	1.842185694287363003e+04
1.764000000000000000e+05	1.679601596804317160e+04
1.800000000000000000e+05	1.545868112081411346e+04
1.836000000000000000e+05	1.767921119696656388e+04
1.872000000000000000e+05	1.877378467827435088e+04
1.908000000000000000e+05	2.060547786983097103e+04
1.944000000000000000e+05	4.046893772836605785e+04
1.980000000000000000e+05	3.757131459884968353e+04
2.016000000000000000e+05	4.139837935807177564e+04
2.052000000000000000e+05	3.765265678353242401e+04
2.088000000000000000e+05	3.543985266786512511e+04
2.124000000000000000e+05	3.282553023444487189e+04
2.160000000000000000e+05	3.165698912091800594e+04
2.196000000000000000e+05	3.440736480955909065e+04
2.232000000000000000e+05	3.381120617771430261e+04
2.268000000000000000e+05	3.130678425310514285e+04
2.304000000000000000e+05	3.741156114668211376e+04
2.340000000000000000e+05	4.185806752925545152e+04
2.376000000000000000e+05	3.866959917497898277e+04
2.412000000000000000e+05	3.830307857550610061e+04
2.448000000000000000e+05	3.937511556042238954e+04
2.484000000000000000e+05	3.941416569930148398e+04
2.520000000000000000e+05	2.470924035689563971e+04
2.556000000000000000e+05	2.512056219104548290e+04
2.592000000000000000e+05	2.442599099989321985e+04
2.628000000000000000e+05	2.471195653159237190e+04
2.664000000000000000e+05	2.450294581822590771e+04
2.700000000000000000e+05	2.450294581822590771e+04
2.736000000000000000e+05	2.408909248712145563e+04
2.772000000000000000e+05	2.315460230897647489e+04
2.808000000000000000e+05	4.105515173830068670e+04
2.844000000000000000e+05	3.618706263854814461e+04
2.880000000000000000e+05	3.389083183760428074e+04
2.916000000000000000e+05	3.694626649630223255e+04
2.952000000000000000e+05	3.257171819586979473e+04
2.988000000000000000e+05	3.326894134730039514e+04
3.024000000000000000e+05	3.263128916517228208e+04
3.060000000000000000e+05	3.145508019617695754e+04
3.096000000000000000e+05	2.982687015050613627e+04
3.132000000000000000e+05	3.227437926705533027e+04
3.168000000000000000e+05	3.558223808542282495e+04
3.204000000000000000e+05	3.740792407195571286e+04
3.240000000000000000e+05	3.943776151803023095e+04
3.276000000000000000e+05	4.072478606600315106e+04
3.312000000000000000e+05	4.037224873264272173e+04
3.348000000000000000e+05	4.109434621909393172e+04
3.384000000000000000e+05	2.532559097820605166e+04
3.420000000000000000e+05	2.715183720656977675e+04
3.456000000000000000e+05	3.082517044080653432e+04
3.492000000000000000e+05	2.914084515302446380e+04
3.528000000000000000e+05	2.934373498894909790e+04
3.564000000000000000e+05	2.894384757346974948e+04
3.600000000000000000e+05	2.874642658708608360e+04
3.636000000000000000e+05	2.960556957804723061e+04
3.672000000000000000e+05	4.768641141569915635e+04
3.708000000000000000e+05	4.863132624258957367e+04
3.744000000000000000e+05	4.770967636090389715e+04
3.780000000000000000e+05	4.938926249696776358e+04
3.816000000000000000e+05	4.323719089384528343e+04
3.852000000000000000e+05	4.174986319453163014e+04
3.888000000000000000e+05	3.585474274539005273e+04
3.924000000000000000e+05	3.587447072399946046e+04
3.960000000000000000e+05	3.509927284518924716e+04
3.996000000000000000e+05	3.594365656105482776e+04
4.032000000000000000e+05	4.015697405929878732e+04
4.068000000000000000e+05	4.392278860752347828e+04
4.104000000000000000e+05	4.191856800649345678e+04
4.140000000000000000e+05	4.046781012526523409e+04
4.176000000000000000e+05	4.005368791511931340e+04
4.212000000000000000e+05	4.130961913455913600e+04
4.248000000000000000e+05	2.642904119859937055e+04
4.284000000000000000e+05	2.763766809503756667e+04
4.320000000000000000e+05	2.801104949457761904e+04
4.356000000000000000e+05	2.715183720656977675e+04
4.392000000000000000e+05	2.621430062829677991e+04
4.428000000000000000e+05	2.573437836235905706e+04
4.464000000000000000e+05	2.515347420471517034e+04
4.500000000000000000e+05	2.851723397153089536e+04
4.536000000000000000e+05	4.288983849563357944e+04
4.572000000000000000e+05	4.470081637334797415e+04
4.608000000000000000e+05	4.826781262473957031e+04
4.644000000000000000e+05	4.811926649411011749e+04
4.680000000000000000e+05	3.941645329558588128e+04
4.716000000000000000e+05	3.891187404023242561e+04
4.752000000000000000e+05	3.600794465389654943e+04
4.788000000000000000e+05	3.482346530470646394e+04
4.824000000000000000e+05	3.637243478641419642e+04
4.860000000000000000e+05	3.791321271778221126e+04
4.896000000000000000e+05	3.729608469143345428e+04
4.932000000000000000e+05	3.670092847916729806e+04
4.968000000000000000e+05	3.653262171122194559e+04
5.004000000000000000e+05	3.684399488523821492e+04
5.040000000000000000e+05	3.620154146940957435e+04
5.076000000000000000e+05	3.689475383649917785e+04
5.112000000000000000e+05	2.388153368862299249e+04
5.148000000000000000e+05	2.658275704208161915e+04
5.184000000000000000e+05	2.890990210186798868e+04
5.220000000000000000e+05	2.987306884892387825e+04
5.256000000000000000e+05	2.914084515302446380e+04
5.292000000000000000e+05	2.779138393851981527e+04
5.328000000000000000e+05	2.782748807518819740e+04
5.364000000000000000e+05	2.799134233400626181e+04
5.400000000000000000e+05	4.370755945347584202e+04
5.436000000000000000e+05	4.910806424686653918e+04
5.472000000000000000e+05	4.727923952087979706e+04
5.508000000000000000e+05	4.883994019763471442e+04
5.544000000000000000e+05	4.064152481536626874e+04
5.580000000000000000e+05	3.805770308747923991e+04
5.616000000000000000e+05	3.505590408520627534e+04
5.652000000000000000e+05	3.301209502995635557e+04
5.688000000000000000e+05	3.315772198497482168e+04
5.724000000000000000e+05	3.145243609432597441e+04
5.760000000000000000e+05	3.921880544522070704e+04
5.796000000000000000e+05	4.113451073302130681e+04
5.832000000000000000e+05	3.699013221205652371e+04
5.868000000000000000e+05	3.792636899097124842e+04
5.904000000000000000e+05	3.877560103379911016e+04
5.940000000000000000e+05	3.723072061794326146e+04
5.976000000000000000e+05	3.554408830898340238e+04
6.012000000000000000e+05	2.992460449546222662e+04
6.048000000000000000e+05	2.957578205385645197e+04
6.084000000000000000e+05	3.127988630212660428e+04
6.120000000000000000e+05	3.242503636159956295e+04
6.156000000000000000e+05	3.242503636159956295e+04
6.192000000000000000e+05	3.166329656944466478e+04
6.228000000000000000e+05	3.241568222849475569e+04
6.264000000000000000e+05	4.742704211671298981e+04
6.300000000000000000e+05	5.106331524617805553e+04
6.336000000000000000e+05	4.278421571344584663e+04
6.372000000000000000e+05	4.056655670317762269e+04
6.408000000000000000e+05	3.708742567611725826e+04
6.444000000000000000e+05	3.578328892946750420e+04
6.480000000000000000e+05	3.324111318893374118e+04
6.516000000000000000e+05	3.852377866047403222e+04
6.552000000000000000e+05	3.589816776416226639e+04
6.588000000000000000e+05	3.356323119575237070e+04
6.624000000000000000e+05	3.575457507018224715e+04
6.660000000000000000e+05	3.886798001468718576e+04
6.696000000000000000e+05	4.279228790285006107e+04
6.732000000000000000e+05	4.120458611067778111e+04
6.768000000000000000e+05	3.902602876957212720e+04
6.804000000000000000e+05	3.772969117070834182e+04
6.840000000000000000e+05	3.697831496723894088e+04
6.876000000000000000e+05	2.367355297497606443e+04
6.912000000000000000e+05	2.360891720871074358e+04
6.948000000000000000e+05	2.229052860129653345e+04
6.984000000000000000e+05	2.114491494117950060e+04
7.020000000000000000e+05	2.050328490810438598e+04
7.056000000000000000e+05	2.093145820792022278e+04
7.092000000000000000e+05	2.154151794017620705e+04
7.128000000000000000e+05	4.031734492831782700e+04
7.164000000000000000e+05	3.676196782900396647e+04
7.200000000000000000e+05	3.325577757647664112e+04
7.236000000000000000e+05	3.280794763736629830e+04
7.272000000000000000e+05	3.046820382426871220e+04
7.308000000000000000e+05	2.766089862305069983e+04
7.344000000000000000e+05	2.920336055991040485e+04
7.380000000000000000e+05	2.787605667014602295e+04
7.416000000000000000e+05	3.047250162672814986e+04
7.452000000000000000e+05	2.775811922167403463e+04
7.488000000000000000e+05	3.495691176203341456e+04
7.524000000000000000e+05	3.627112581496402709e+04
7.560000000000000000e+05	3.220869783005767022e+04
7.596000000000000000e+05	3.324789941710529820e+04
7.632000000000000000e+05	3.260431608243288792e+04
7.668000000000000000e+05	3.534488926811024430e+04
7.704000000000000000e+05	3.411517228396789869e+04
7.740000000000000000e+05	2.453459208645015678e+04
7.776000000000000000e+05	2.367355297497606443e+04
7.812000000000000000e+05	2.325632579617301235e+04
7.848000000000000000e+05	2.157056414786935420e+04
7.884000000000000000e+05	2.135794976535405294e+04
7.920000000000000000e+05	2.028856686805860591e+04
7.956000000000000000e+05	2.002134498989869826e+04
7.992000000000000000e+05	4.189534932642524655e+04
8.028000000000000000e+05	3.833955401327087020e+04
8.064000000000000000e+05	4.052258689238209627e+04
8.100000000000000000e+05	2.801396534240715846e+04
8.136000000000000000e+05	2.334377095582783295e+04
8.172000000000000000e+05	2.044187324210096267e+04
8.208000000000000000e+05	1.937181111580822835e+04
8.244000000000000000e+05	1.841002586496335789e+04
8.280000000000000000e+05	1.745076063301640170e+04
8.316000000000000000e+05	1.752418135757267737e+04
8.352000000000000000e+05	2.237115727695222813e+04
8.388000000000000000e+05	2.854220545436387329e+04
8.424000000000000000e+05	3.055635717213849057e+04
8.460000000000000000e+05	2.950032226335282758e+04
8.496000000000000000e+05	3.055475657535448408e+04
8.532000000000000000e+05	3.118483028702436422e+04
8.568000000000000000e+05	3.084192845026611030e+04
8.604000000000000000e+05	1.964189457300718277e+04
8.640000000000000000e+05	2.050328490810438598e+04
