#1
double table(8761,2)
#Time [s]	Q_flow [W]
0.000000000000000000e+00	5.434946968138961893e+03
3.600000000000000000e+03	5.904152396844502618e+03
7.200000000000000000e+03	5.679532719260967497e+03
1.080000000000000000e+04	5.641811412296437084e+03
1.440000000000000000e+04	5.528158959055016567e+03
1.800000000000000000e+04	5.319605366844461059e+03
2.160000000000000000e+04	8.938528859651738458e+03
2.520000000000000000e+04	8.497473939461926420e+03
2.880000000000000000e+04	9.038580511645379374e+03
3.240000000000000000e+04	8.040961591617380691e+03
3.600000000000000000e+04	7.362536414426806004e+03
3.960000000000000000e+04	7.109950733236690212e+03
4.320000000000000000e+04	7.067003665594676932e+03
4.680000000000000000e+04	6.895142835651933638e+03
5.040000000000000000e+04	7.453053417725843246e+03
5.400000000000000000e+04	7.985096775210218766e+03
5.760000000000000000e+04	8.188601668397827780e+03
6.120000000000000000e+04	8.007366862742039302e+03
6.480000000000000000e+04	8.344823063478550466e+03
6.840000000000000000e+04	8.316853751517814089e+03
7.200000000000000000e+04	8.207670984911143023e+03
7.560000000000000000e+04	8.421978266743373752e+03
7.920000000000000000e+04	6.015362750408961801e+03
8.280000000000000000e+04	6.769461525251203057e+03
8.640000000000000000e+04	6.979899486968003657e+03
9.000000000000000000e+04	7.074566190592814564e+03
9.360000000000000000e+04	7.056972253897441078e+03
9.720000000000000000e+04	6.667224664523071624e+03
1.008000000000000000e+05	6.596100281286203426e+03
1.044000000000000000e+05	6.380768440384716996e+03
1.080000000000000000e+05	8.915493141002212724e+03
1.116000000000000000e+05	9.041230935716741442e+03
1.152000000000000000e+05	9.208218420368250008e+03
1.188000000000000000e+05	9.143976713518110046e+03
1.224000000000000000e+05	8.309072635825743419e+03
1.260000000000000000e+05	8.388737571527010005e+03
1.296000000000000000e+05	7.563007152125977882e+03
1.332000000000000000e+05	7.439703147430054742e+03
1.368000000000000000e+05	7.415644633210617030e+03
1.404000000000000000e+05	6.818570684358413018e+03
1.440000000000000000e+05	7.266762012493079055e+03
1.476000000000000000e+05	6.845561112617575418e+03
1.512000000000000000e+05	6.757641278111851534e+03
1.548000000000000000e+05	6.944538048719317885e+03
1.584000000000000000e+05	6.419689836663404094e+03
1.620000000000000000e+05	6.661250016747781046e+03
1.656000000000000000e+05	4.107298031798856755e+03
1.692000000000000000e+05	3.568405590707014653e+03
1.728000000000000000e+05	3.542664796706467314e+03
1.764000000000000000e+05	3.230003070777533139e+03
1.800000000000000000e+05	2.972823292464252518e+03
1.836000000000000000e+05	3.399848307108954486e+03
1.872000000000000000e+05	3.610343207360451743e+03
1.908000000000000000e+05	3.962591898044417576e+03
1.944000000000000000e+05	7.782488024685780147e+03
1.980000000000000000e+05	7.225252807471093547e+03
2.016000000000000000e+05	7.961226799629187553e+03
2.052000000000000000e+05	7.240895535294697765e+03
2.088000000000000000e+05	6.815356282281754829e+03
2.124000000000000000e+05	6.312601968162475714e+03
2.160000000000000000e+05	6.087882523253462750e+03
2.196000000000000000e+05	6.616800924915210089e+03
2.232000000000000000e+05	6.502155034175827495e+03
2.268000000000000000e+05	6.020535433289450339e+03
2.304000000000000000e+05	7.194530989746560408e+03
2.340000000000000000e+05	8.049628371010664523e+03
2.376000000000000000e+05	7.436461379803650743e+03
2.412000000000000000e+05	7.365976649135788648e+03
2.448000000000000000e+05	7.572137607773536729e+03
2.484000000000000000e+05	7.579647249865670346e+03
2.520000000000000000e+05	4.751776991710700713e+03
2.556000000000000000e+05	4.830877344431823985e+03
2.592000000000000000e+05	4.697305961517927244e+03
2.628000000000000000e+05	4.752299332998532918e+03
2.664000000000000000e+05	4.712104965043443372e+03
2.700000000000000000e+05	4.712104965043443372e+03
2.736000000000000000e+05	4.632517785984895454e+03
2.772000000000000000e+05	4.452808136341630416e+03
2.808000000000000000e+05	7.895221488134747233e+03
2.844000000000000000e+05	6.959050507413105151e+03
2.880000000000000000e+05	6.517467661077746925e+03
2.916000000000000000e+05	7.105051249288891086e+03
2.952000000000000000e+05	6.263791960744191783e+03
2.988000000000000000e+05	6.397873336019306407e+03
3.024000000000000000e+05	6.275247916379285016e+03
3.060000000000000000e+05	6.049053883880184003e+03
3.096000000000000000e+05	5.735936567405025926e+03
3.132000000000000000e+05	6.206611397510640018e+03
3.168000000000000000e+05	6.842738093350543750e+03
3.204000000000000000e+05	7.193831552299175200e+03
3.240000000000000000e+05	7.584184907313506301e+03
3.276000000000000000e+05	7.831689628077529051e+03
3.312000000000000000e+05	7.763893987046676557e+03
3.348000000000000000e+05	7.902758888287295122e+03
3.384000000000000000e+05	4.870305957347317417e+03
3.420000000000000000e+05	5.221507155109572523e+03
3.456000000000000000e+05	5.927917392462794851e+03
3.492000000000000000e+05	5.604008683273935276e+03
3.528000000000000000e+05	5.643025959413287637e+03
3.564000000000000000e+05	5.566124533359567067e+03
3.600000000000000000e+05	5.528158959055016567e+03
3.636000000000000000e+05	5.693378765009082599e+03
3.672000000000000000e+05	9.170463733788299578e+03
3.708000000000000000e+05	9.352178123574916754e+03
3.744000000000000000e+05	9.174937761712288193e+03
3.780000000000000000e+05	9.497935095570723206e+03
3.816000000000000000e+05	8.314844402662554785e+03
3.852000000000000000e+05	8.028819845102237196e+03
3.888000000000000000e+05	6.895142835651933638e+03
3.924000000000000000e+05	6.898936677692204285e+03
3.960000000000000000e+05	6.749860162536393545e+03
3.996000000000000000e+05	6.912241646356697856e+03
4.032000000000000000e+05	7.722495011403612807e+03
4.068000000000000000e+05	8.446690116831437990e+03
4.104000000000000000e+05	8.061263078171818961e+03
4.140000000000000000e+05	7.782271177935622291e+03
4.176000000000000000e+05	7.702632291369098311e+03
4.212000000000000000e+05	7.944157525876757063e+03
4.248000000000000000e+05	5.082507922807571049e+03
4.284000000000000000e+05	5.314936172122608696e+03
4.320000000000000000e+05	5.386740287418772823e+03
4.356000000000000000e+05	5.221507155109572523e+03
4.392000000000000000e+05	5.041211659287842849e+03
4.428000000000000000e+05	4.948918915838280554e+03
4.464000000000000000e+05	4.837206577829841081e+03
4.500000000000000000e+05	5.484083456063634003e+03
4.536000000000000000e+05	8.248045864544919823e+03
4.572000000000000000e+05	8.596310841028456707e+03
4.608000000000000000e+05	9.282271658603764081e+03
4.644000000000000000e+05	9.253705095021176021e+03
4.680000000000000000e+05	7.580087172228053532e+03
4.716000000000000000e+05	7.483052700044696394e+03
4.752000000000000000e+05	6.924604741133951393e+03
4.788000000000000000e+05	6.696820250905088869e+03
4.824000000000000000e+05	6.994698997387345116e+03
4.860000000000000000e+05	7.291002445727348459e+03
4.896000000000000000e+05	7.172323979121818411e+03
4.932000000000000000e+05	7.057870861378325571e+03
4.968000000000000000e+05	7.025504175234989816e+03
5.004000000000000000e+05	7.085383631776579023e+03
5.040000000000000000e+05	6.961834897963379262e+03
5.076000000000000000e+05	7.095144968557533502e+03
5.112000000000000000e+05	4.592602632427498975e+03
5.148000000000000000e+05	5.112068661938772493e+03
5.184000000000000000e+05	5.559596558051536704e+03
5.220000000000000000e+05	5.744820932485361482e+03
5.256000000000000000e+05	5.604008683273935276e+03
5.292000000000000000e+05	5.344496911253810140e+03
5.328000000000000000e+05	5.351440014459269150e+03
5.364000000000000000e+05	5.382950448847358530e+03
5.400000000000000000e+05	8.405299894899200808e+03
5.436000000000000000e+05	9.443858509012796276e+03
5.472000000000000000e+05	9.092161446323038035e+03
5.508000000000000000e+05	9.392296191852828997e+03
5.544000000000000000e+05	7.815677849108898954e+03
