#1
double table(8761,2)
#Time [s]	Q_flow [W]
0.000000000000000000e+00	3.224735201095783850e+04
3.600000000000000000e+03	3.503130422127737984e+04
7.200000000000000000e+03	3.369856080094840581e+04
1.080000000000000000e+04	3.347474771295885876e+04
1.440000000000000000e+04	3.280040982372642611e+04
1.800000000000000000e+04	3.156299184327713374e+04
2.160000000000000000e+04	5.303527123393364309e+04
2.520000000000000000e+04	5.041834537414075749e+04
2.880000000000000000e+04	5.362891103576258320e+04
3.240000000000000000e+04	4.770970544359646010e+04
3.600000000000000000e+04	4.368438272559904726e+04
3.960000000000000000e+04	4.218570768387102726e+04
4.320000000000000000e+04	4.193088841586175113e+04
4.680000000000000000e+04	4.091118082486814092e+04
5.040000000000000000e+04	4.422145027850666520e+04
5.400000000000000000e+04	4.737824086624729534e+04
5.760000000000000000e+04	4.858570323249378271e+04
6.120000000000000000e+04	4.751037671893610241e+04
6.480000000000000000e+04	4.951261684330606658e+04
6.840000000000000000e+04	4.934666559233902808e+04
7.200000000000000000e+04	4.869884784380612109e+04
7.560000000000000000e+04	4.997040438267735590e+04
7.920000000000000000e+04	3.569115231909317663e+04
8.280000000000000000e+04	4.016547171649047232e+04
8.640000000000000000e+04	4.141407028934349364e+04
9.000000000000000000e+04	4.197575939751736587e+04
9.360000000000000000e+04	4.187136870645814633e+04
9.720000000000000000e+04	3.955886634283688909e+04
1.008000000000000000e+05	3.913686166896481154e+04
1.044000000000000000e+05	3.785922607961598260e+04
1.080000000000000000e+05	5.289859263661312434e+04
1.116000000000000000e+05	5.364463688525266480e+04
1.152000000000000000e+05	5.463542929418495623e+04
1.188000000000000000e+05	5.425426183354078239e+04
1.224000000000000000e+05	4.930049763923274440e+04
1.260000000000000000e+05	4.977317625772692554e+04
1.296000000000000000e+05	4.487384243594746658e+04
1.332000000000000000e+05	4.414223867475165753e+04
1.368000000000000000e+05	4.399949149038299947e+04
1.404000000000000000e+05	4.045685272719325440e+04
1.440000000000000000e+05	4.311612127412560221e+04
1.476000000000000000e+05	4.061699593486428057e+04
1.512000000000000000e+05	4.009533825013032038e+04
1.548000000000000000e+05	4.120425908906795667e+04
1.584000000000000000e+05	3.809015969753619720e+04
1.620000000000000000e+05	3.952341676603683300e+04
1.656000000000000000e+05	2.436996832200654899e+04
1.692000000000000000e+05	2.117253983819495261e+04
1.728000000000000000e+05	2.101981112712503818e+04
1.764000000000000000e+05	1.916468488661336596e+04
1.800000000000000000e+05	1.763875153528789815e+04
1.836000000000000000e+05	2.017243328884646326e+04
1.872000000000000000e+05	2.142136969700534610e+04
1.908000000000000000e+05	2.351137859506354289e+04
1.944000000000000000e+05	4.617609561313562881e+04
1.980000000000000000e+05	4.286983332432848692e+04
2.016000000000000000e+05	4.723661234446651360e+04
2.052000000000000000e+05	4.296264684274853789e+04
2.088000000000000000e+05	4.043778060820508108e+04
2.124000000000000000e+05	3.745477167776402348e+04
2.160000000000000000e+05	3.612143630463720910e+04
2.196000000000000000e+05	3.925968548783024744e+04
2.232000000000000000e+05	3.857945320277657447e+04
2.268000000000000000e+05	3.572184357085073862e+04
2.304000000000000000e+05	4.268755053916292673e+04
2.340000000000000000e+05	4.776112833466327720e+04
2.376000000000000000e+05	4.412300418683499447e+04
2.412000000000000000e+05	4.370479478487234155e+04
2.448000000000000000e+05	4.492801647278964811e+04
2.484000000000000000e+05	4.497257368253631284e+04
2.520000000000000000e+05	2.819387681748348768e+04
2.556000000000000000e+05	2.866320557696215474e+04
2.592000000000000000e+05	2.787068203833969892e+04
2.628000000000000000e+05	2.819697604245796538e+04
2.664000000000000000e+05	2.795848945925776570e+04
2.700000000000000000e+05	2.795848945925776570e+04
2.736000000000000000e+05	2.748627219684371084e+04
2.772000000000000000e+05	2.641999494229366974e+04
2.808000000000000000e+05	4.684498082959950261e+04
2.844000000000000000e+05	4.129036634398442402e+04
2.880000000000000000e+05	3.867030812239462830e+04
2.916000000000000000e+05	4.215663741244742414e+04
2.952000000000000000e+05	3.716516563374886755e+04
2.988000000000000000e+05	3.796071512704788620e+04
3.024000000000000000e+05	3.723313763718375412e+04
3.060000000000000000e+05	3.589105304435575817e+04
3.096000000000000000e+05	3.403322363326982304e+04
3.132000000000000000e+05	3.682589429189646762e+04
3.168000000000000000e+05	4.060024602054656134e+04
3.204000000000000000e+05	4.268340054364177195e+04
3.240000000000000000e+05	4.499949711672680860e+04
3.276000000000000000e+05	4.646802512659334025e+04
3.312000000000000000e+05	4.606577098981028394e+04
3.348000000000000000e+05	4.688970273717128293e+04
3.384000000000000000e+05	2.889714868026075055e+04
3.420000000000000000e+05	3.098094245365013194e+04
3.456000000000000000e+05	3.517230986194591969e+04
3.492000000000000000e+05	3.325045152075868100e+04
3.528000000000000000e+05	3.348195402585217380e+04
3.564000000000000000e+05	3.302567223126676254e+04
3.600000000000000000e+05	3.280040982372642611e+04
3.636000000000000000e+05	3.378071400572056154e+04
3.672000000000000000e+05	5.441141815381056949e+04
3.708000000000000000e+05	5.548959019987784268e+04
3.744000000000000000e+05	5.443796405282624619e+04
3.780000000000000000e+05	5.635441490038629127e+04
3.816000000000000000e+05	4.933474345579781948e+04
3.852000000000000000e+05	4.763766441427326936e+04
3.888000000000000000e+05	4.091118082486814092e+04
3.924000000000000000e+05	4.093369095430707966e+04
3.960000000000000000e+05	4.004917029771593661e+04
3.996000000000000000e+05	4.101263376838307158e+04
