#1
double table(8761,2)
#Time [s]	Q_flow [W]
0.000000000000000000e+00	7.608925755394546286e+03
3.600000000000000000e+03	8.265813355582302393e+03
7.200000000000000000e+03	7.951345806965354313e+03
1.080000000000000000e+04	7.898535977215012281e+03
1.440000000000000000e+04	7.739422542677022648e+03
1.800000000000000000e+04	7.447447513582244937e+03
2.160000000000000000e+04	1.251394040351243348e+04
2.520000000000000000e+04	1.189646351524669626e+04
2.880000000000000000e+04	1.265401271630353040e+04
3.240000000000000000e+04	1.125734622826433406e+04
3.600000000000000000e+04	1.030755098019752768e+04
3.960000000000000000e+04	9.953931026531365205e+03
4.320000000000000000e+04	9.893805131832548796e+03
4.680000000000000000e+04	9.653199969912706365e+03
5.040000000000000000e+04	1.043427478481617982e+04
5.400000000000000000e+04	1.117913548529430591e+04
5.760000000000000000e+04	1.146404233575695980e+04
6.120000000000000000e+04	1.121031360783885430e+04
6.480000000000000000e+04	1.168275228886997138e+04
6.840000000000000000e+04	1.164359525212493827e+04
7.200000000000000000e+04	1.149073937887560169e+04
7.560000000000000000e+04	1.179076957344072434e+04
7.920000000000000000e+04	8.421507850572546886e+03
8.280000000000000000e+04	9.477246135351684643e+03
8.640000000000000000e+04	9.771859281755205302e+03
9.000000000000000000e+04	9.904392666829940936e+03
9.360000000000000000e+04	9.879761155456417328e+03
9.720000000000000000e+04	9.334114530332299182e+03
1.008000000000000000e+05	9.234540393800685706e+03
1.044000000000000000e+05	8.933075816538603249e+03
1.080000000000000000e+05	1.248169039740309745e+04
1.116000000000000000e+05	1.265772331000343729e+04
1.152000000000000000e+05	1.289150578851555110e+04
1.188000000000000000e+05	1.280156739892535370e+04
1.224000000000000000e+05	1.163270169015604006e+04
1.260000000000000000e+05	1.174423260013781328e+04
1.296000000000000000e+05	1.058821001297636940e+04
1.332000000000000000e+05	1.041558440640207664e+04
1.368000000000000000e+05	1.038190248649486421e+04
1.404000000000000000e+05	9.545998958101778044e+03
1.440000000000000000e+05	1.017346681749031086e+04
1.476000000000000000e+05	9.583785557664605221e+03
1.512000000000000000e+05	9.460697789356592693e+03
1.548000000000000000e+05	9.722353268207045403e+03
1.584000000000000000e+05	8.987565771328765550e+03
1.620000000000000000e+05	9.325750023446893465e+03
1.656000000000000000e+05	5.750217244518398729e+03
1.692000000000000000e+05	4.995767826989820605e+03
1.728000000000000000e+05	4.959730715389054239e+03
1.764000000000000000e+05	4.522004299088546759e+03
1.800000000000000000e+05	4.161952609449953343e+03
1.836000000000000000e+05	4.759787629952536008e+03
1.872000000000000000e+05	5.054480490304632440e+03
1.908000000000000000e+05	5.547628657262184788e+03
1.944000000000000000e+05	1.089548323456009166e+04
1.980000000000000000e+05	1.011535393045953060e+04
2.016000000000000000e+05	1.114571751948086239e+04
2.052000000000000000e+05	1.013725374941257724e+04
2.088000000000000000e+05	9.541498795194456761e+03
2.124000000000000000e+05	8.837642755427465090e+03
2.160000000000000000e+05	8.523035532554848032e+03
2.196000000000000000e+05	9.263521294881295034e+03
2.232000000000000000e+05	9.103017047846158675e+03
2.268000000000000000e+05	8.428749606605231747e+03
2.304000000000000000e+05	1.007234338564518475e+04
2.340000000000000000e+05	1.126947971941493051e+04
2.376000000000000000e+05	1.041104593172511159e+04
2.412000000000000000e+05	1.031236730879010429e+04
2.448000000000000000e+05	1.060099265088295033e+04
2.484000000000000000e+05	1.061150614981193758e+04
2.520000000000000000e+05	6.652487788394980271e+03
2.556000000000000000e+05	6.763228282204553580e+03
2.592000000000000000e+05	6.576228346125097232e+03
2.628000000000000000e+05	6.653219066197946631e+03
2.664000000000000000e+05	6.596946951060820538e+03
2.700000000000000000e+05	6.596946951060820538e+03
2.736000000000000000e+05	6.485524900378853090e+03
2.772000000000000000e+05	6.233931390878282400e+03
2.808000000000000000e+05	1.105331008338864740e+04
2.844000000000000000e+05	9.742670710378346485e+03
2.880000000000000000e+05	9.124454725508845513e+03
2.916000000000000000e+05	9.947071749004448066e+03
2.952000000000000000e+05	8.769308745041867951e+03
2.988000000000000000e+05	8.957022670427029880e+03
3.024000000000000000e+05	8.785347082930999022e+03
3.060000000000000000e+05	8.468675437432257240e+03
3.096000000000000000e+05	8.030311194367036478e+03
3.132000000000000000e+05	8.689255956514896752e+03
3.168000000000000000e+05	9.579833330690760704e+03
3.204000000000000000e+05	1.007136417321884437e+04
3.240000000000000000e+05	1.061785887023890973e+04
3.276000000000000000e+05	1.096436547930854067e+04
3.312000000000000000e+05	1.086945158186534718e+04
3.348000000000000000e+05	1.106386244360221281e+04
3.384000000000000000e+05	6.818428340286243838e+03
3.420000000000000000e+05	7.310110017153401714e+03
3.456000000000000000e+05	8.299084349447912246e+03
