#1
double table(8761,2)
#Time [s]	Q_flow [W]
0.000000000000000000e+00	1.304387272353350818e+04
3.600000000000000000e+03	1.416996575242680592e+04
7.200000000000000000e+03	1.363087852622632090e+04
1.080000000000000000e+04	1.354034738951144936e+04
1.440000000000000000e+04	1.326758150173203830e+04
1.800000000000000000e+04	1.276705288042670509e+04
2.160000000000000000e+04	2.145246926316417012e+04
2.520000000000000000e+04	2.039393745470862268e+04
2.880000000000000000e+04	2.169259322794890977e+04
3.240000000000000000e+04	1.929830781988171293e+04
3.600000000000000000e+04	1.767008739462433368e+04
3.960000000000000000e+04	1.706388175976805724e+04
4.320000000000000000e+04	1.696080879742722391e+04
4.680000000000000000e+04	1.654834280556464000e+04
5.040000000000000000e+04	1.788732820254202306e+04
5.400000000000000000e+04	1.916423226050452649e+04
5.760000000000000000e+04	1.965264400415478667e+04
6.120000000000000000e+04	1.921768047058089360e+04
6.480000000000000000e+04	2.002757535234852185e+04
6.840000000000000000e+04	1.996044900364275236e+04
7.200000000000000000e+04	1.969841036378674471e+04
7.560000000000000000e+04	2.021274784018409628e+04
7.920000000000000000e+04	1.443687060098150869e+04
8.280000000000000000e+04	1.624670766060288588e+04
8.640000000000000000e+04	1.675175876872320805e+04
9.000000000000000000e+04	1.697895885742275641e+04
9.360000000000000000e+04	1.693673340935385932e+04
9.720000000000000000e+04	1.600133919485537081e+04
1.008000000000000000e+05	1.583064067508688822e+04
1.044000000000000000e+05	1.531384425692331934e+04
1.080000000000000000e+05	2.139718353840531199e+04
1.116000000000000000e+05	2.169895424572017873e+04
1.152000000000000000e+05	2.209972420888379929e+04
1.188000000000000000e+05	2.194554411244346193e+04
1.224000000000000000e+05	1.994177432598178348e+04
1.260000000000000000e+05	2.013297017166482328e+04
1.296000000000000000e+05	1.815121716510234546e+04
1.332000000000000000e+05	1.785528755383213138e+04
1.368000000000000000e+05	1.779754711970548306e+04
1.404000000000000000e+05	1.636456964246019197e+04
1.440000000000000000e+05	1.744022882998338901e+04
1.476000000000000000e+05	1.642934667028218246e+04
1.512000000000000000e+05	1.621833906746844514e+04
1.548000000000000000e+05	1.666689131692636511e+04
1.584000000000000000e+05	1.540725560799216873e+04
1.620000000000000000e+05	1.598700004019467633e+04
1.656000000000000000e+05	9.857515276317255484e+03
1.692000000000000000e+05	8.564173417696834804e+03
1.728000000000000000e+05	8.502395512095521553e+03
1.764000000000000000e+05	7.752007369866079898e+03
1.800000000000000000e+05	7.134775901914205861e+03
1.836000000000000000e+05	8.159635937061490949e+03
1.872000000000000000e+05	8.664823697665084183e+03
1.908000000000000000e+05	9.510220555306601455e+03
1.944000000000000000e+05	1.867797125924587090e+04
1.980000000000000000e+05	1.734060673793062233e+04
2.016000000000000000e+05	1.910694431911005086e+04
2.052000000000000000e+05	1.737814928470727318e+04
2.088000000000000000e+05	1.635685507747621159e+04
2.124000000000000000e+05	1.515024472358994171e+04
2.160000000000000000e+05	1.461091805580830987e+04
2.196000000000000000e+05	1.588032221979650421e+04
2.232000000000000000e+05	1.560517208202198526e+04
2.268000000000000000e+05	1.444928503989468118e+04
2.304000000000000000e+05	1.726687437539174425e+04
2.340000000000000000e+05	1.931910809042559413e+04
2.376000000000000000e+05	1.784750731152876324e+04
2.412000000000000000e+05	1.767834395792589203e+04
2.448000000000000000e+05	1.817313025865648888e+04
2.484000000000000000e+05	1.819115339967760883e+04
2.520000000000000000e+05	1.140426478010568098e+04
2.556000000000000000e+05	1.159410562663637756e+04
2.592000000000000000e+05	1.127353430764302539e+04
2.628000000000000000e+05	1.140551839919648046e+04
2.664000000000000000e+05	1.130905191610426482e+04
2.700000000000000000e+05	1.130905191610426482e+04
2.736000000000000000e+05	1.111804268636374763e+04
2.772000000000000000e+05	1.068673952721991191e+04
2.808000000000000000e+05	1.894853157152339554e+04
2.844000000000000000e+05	1.670172121779145164e+04
2.880000000000000000e+05	1.564192238658659153e+04
2.916000000000000000e+05	1.705212299829334006e+04
2.952000000000000000e+05	1.503310070578605882e+04
2.988000000000000000e+05	1.535489600644633538e+04
3.024000000000000000e+05	1.506059499931028404e+04
3.060000000000000000e+05	1.451772932131244306e+04
3.096000000000000000e+05	1.376624776177206331e+04
3.132000000000000000e+05	1.489586735402553677e+04
3.168000000000000000e+05	1.642257142404130354e+04
3.204000000000000000e+05	1.726519572551802048e+04
3.240000000000000000e+05	1.820204377755241512e+04
3.276000000000000000e+05	1.879605510738606972e+04
3.312000000000000000e+05	1.863334556891202374e+04
3.348000000000000000e+05	1.896662133188950975e+04
3.384000000000000000e+05	1.168873429763356216e+04
3.420000000000000000e+05	1.253161717226297515e+04
3.456000000000000000e+05	1.422700174191070801e+04
3.492000000000000000e+05	1.344962083985744539e+04
3.528000000000000000e+05	1.354326230259189106e+04
3.564000000000000000e+05	1.335869888006296060e+04
3.600000000000000000e+05	1.326758150173203830e+04
3.636000000000000000e+05	1.366410903602179860e+04
3.672000000000000000e+05	2.200911296109191608e+04
