#1
double table(8761,2)
#Time [s]	Q_flow [W]
0.000000000000000000e+00	1.449319191503723050e+04
3.600000000000000000e+03	1.574440639158533850e+04
7.200000000000000000e+03	1.514542058469591211e+04
1.080000000000000000e+04	1.504483043279049889e+04
1.440000000000000000e+04	1.474175722414670963e+04
1.800000000000000000e+04	1.418561431158522828e+04
2.160000000000000000e+04	2.383607695907130255e+04
2.520000000000000000e+04	2.265993050523180136e+04
2.880000000000000000e+04	2.410288136438767833e+04
3.240000000000000000e+04	2.144256424431301639e+04
3.600000000000000000e+04	1.963343043847148147e+04
3.960000000000000000e+04	1.895986862196450602e+04
4.320000000000000000e+04	1.884534310825247303e+04
4.680000000000000000e+04	1.838704756173849091e+04
5.040000000000000000e+04	1.987480911393558199e+04
5.400000000000000000e+04	2.129359140056058459e+04
5.760000000000000000e+04	2.183627111572754075e+04
6.120000000000000000e+04	2.135297830064543814e+04
6.480000000000000000e+04	2.225286150260947034e+04
6.840000000000000000e+04	2.217827667071417090e+04
7.200000000000000000e+04	2.188712262642971473e+04
7.560000000000000000e+04	2.245860871131566455e+04
7.920000000000000000e+04	1.604096733442389814e+04
8.280000000000000000e+04	1.805189740066987360e+04
8.640000000000000000e+04	1.861306529858134309e+04
9.000000000000000000e+04	1.886550984158083884e+04
9.360000000000000000e+04	1.881859267705984166e+04
9.720000000000000000e+04	1.777926577206152433e+04
1.008000000000000000e+05	1.758960075009654247e+04
1.044000000000000000e+05	1.701538250769257866e+04
1.080000000000000000e+05	2.377464837600590181e+04
1.116000000000000000e+05	2.410994916191131051e+04
1.152000000000000000e+05	2.455524912098200002e+04
1.188000000000000000e+05	2.438393790271495891e+04
1.224000000000000000e+05	2.215752702886864790e+04
1.260000000000000000e+05	2.236996685740535759e+04
1.296000000000000000e+05	2.016801907233594102e+04
1.332000000000000000e+05	1.983920839314681143e+04
1.368000000000000000e+05	1.977505235522831208e+04
1.404000000000000000e+05	1.818285515828910138e+04
1.440000000000000000e+05	1.937803203331487748e+04
1.476000000000000000e+05	1.825482963364686657e+04
1.512000000000000000e+05	1.802037674163160409e+04
1.548000000000000000e+05	1.851876812991818224e+04
1.584000000000000000e+05	1.711917289776907637e+04
1.620000000000000000e+05	1.776333337799408400e+04
1.656000000000000000e+05	1.095279475146361619e+04
1.692000000000000000e+05	9.515748241885372408e+03
1.728000000000000000e+05	9.447106124550578897e+03
1.764000000000000000e+05	8.613341522073422311e+03
1.800000000000000000e+05	7.927528779904673684e+03
1.836000000000000000e+05	9.066262152290544691e+03
1.872000000000000000e+05	9.627581886294537981e+03
1.908000000000000000e+05	1.056691172811844626e+04
1.944000000000000000e+05	2.075330139916207918e+04
1.980000000000000000e+05	1.926734081992291613e+04
2.016000000000000000e+05	2.122993813234450135e+04
2.052000000000000000e+05	1.930905476078586071e+04
2.088000000000000000e+05	1.817428341941801409e+04
2.124000000000000000e+05	1.683360524843326857e+04
2.160000000000000000e+05	1.623435339534256673e+04
2.196000000000000000e+05	1.764480246644056024e+04
2.232000000000000000e+05	1.733908009113553999e+04
2.268000000000000000e+05	1.605476115543853484e+04
2.304000000000000000e+05	1.918541597265749442e+04
2.340000000000000000e+05	2.146567565602843752e+04
2.376000000000000000e+05	1.983056367947640319e+04
2.412000000000000000e+05	1.964260439769543518e+04
2.448000000000000000e+05	2.019236695406276340e+04
2.484000000000000000e+05	2.021239266630845304e+04
2.520000000000000000e+05	1.267140531122853463e+04
2.556000000000000000e+05	1.288233958515153063e+04
2.592000000000000000e+05	1.252614923071447083e+04
2.628000000000000000e+05	1.267279822132942172e+04
2.664000000000000000e+05	1.256561324011585020e+04
2.700000000000000000e+05	1.256561324011585020e+04
2.736000000000000000e+05	1.235338076262638606e+04
2.772000000000000000e+05	1.187415503024434656e+04
2.808000000000000000e+05	2.105392396835932595e+04
2.844000000000000000e+05	1.855746801976827919e+04
2.880000000000000000e+05	1.737991376287399180e+04
2.916000000000000000e+05	1.894680333143704411e+04
2.952000000000000000e+05	1.670344522865117688e+04
2.988000000000000000e+05	1.706099556271815163e+04
3.024000000000000000e+05	1.673399444367809338e+04
3.060000000000000000e+05	1.613081035701382461e+04
3.096000000000000000e+05	1.529583084641340247e+04
3.132000000000000000e+05	1.655096372669504126e+04
3.168000000000000000e+05	1.824730158226811545e+04
3.204000000000000000e+05	1.918355080613113387e+04
3.240000000000000000e+05	2.022449308616935014e+04
3.276000000000000000e+05	2.088450567487340959e+04
3.312000000000000000e+05	2.070371729879113627e+04
3.348000000000000000e+05	2.107402370209945366e+04
3.384000000000000000e+05	1.298748255292617978e+04
3.420000000000000000e+05	1.392401908029219339e+04
3.456000000000000000e+05	1.580777971323412021e+04
3.492000000000000000e+05	1.494402315539716074e+04
3.528000000000000000e+05	1.504806922510210097e+04
3.564000000000000000e+05	1.484299875562551097e+04
3.600000000000000000e+05	1.474175722414670963e+04
3.636000000000000000e+05	1.518234337335755481e+04
3.672000000000000000e+05	2.445456995676879524e+04
3.708000000000000000e+05	2.493914166286644468e+04
3.744000000000000000e+05	2.446650069789943518e+04
3.780000000000000000e+05	2.532782692152192976e+04
3.816000000000000000e+05	2.217291840710014367e+04
3.852000000000000000e+05	2.141018625360596343e+04
3.888000000000000000e+05	1.838704756173849091e+04
3.924000000000000000e+05	1.839716447384587809e+04
3.960000000000000000e+05	1.799962710009704824e+04
3.996000000000000000e+05	1.843264439028452762e+04
4.032000000000000000e+05	2.059332003040963536e+04
4.068000000000000000e+05	2.252450697821717040e+04
4.104000000000000000e+05	2.149670154179151723e+04
4.140000000000000000e+05	2.075272314116165944e+04
4.176000000000000000e+05	2.054035277698426216e+04
4.212000000000000000e+05	2.118442006900468550e+04
4.248000000000000000e+05	1.355335446082019007e+04
4.284000000000000000e+05	1.417316312566029046e+04
4.320000000000000000e+05	1.436464076645006026e+04
4.356000000000000000e+05	1.392401908029219339e+04
4.392000000000000000e+05	1.344323109143424699e+04
4.428000000000000000e+05	1.319711710890208087e+04
4.464000000000000000e+05	1.289921754087957561e+04
4.500000000000000000e+05	1.462422254950302340e+04
4.536000000000000000e+05	2.199478897211978619e+04
4.572000000000000000e+05	2.292349557607588213e+04
4.608000000000000000e+05	2.475272442294337088e+04
4.644000000000000000e+05	2.467654692005646939e+04
4.680000000000000000e+05	2.021356579260814397e+04
4.716000000000000000e+05	1.995480720011919038e+04
4.752000000000000000e+05	1.846561264302386917e+04
4.788000000000000000e+05	1.785818733574690486e+04
4.824000000000000000e+05	1.865253065969958698e+04
4.860000000000000000e+05	1.944267318860626256e+04
4.896000000000000000e+05	1.912619727765818243e+04
4.932000000000000000e+05	1.882098896367553607e+04
4.968000000000000000e+05	1.873467780062663951e+04
5.004000000000000000e+05	1.889435635140421073e+04
5.040000000000000000e+05	1.856489306123567803e+04
5.076000000000000000e+05	1.892038658282009055e+04
5.112000000000000000e+05	1.224694035313999666e+04
5.148000000000000000e+05	1.363218309850339392e+04
5.184000000000000000e+05	1.482559082147076515e+04
5.220000000000000000e+05	1.531952248662762941e+04
5.256000000000000000e+05	1.494402315539716074e+04
5.292000000000000000e+05	1.425199176334349431e+04
5.328000000000000000e+05	1.427050670522471773e+04
5.364000000000000000e+05	1.435453453025962153e+04
5.400000000000000000e+05	2.241413305306453549e+04
5.436000000000000000e+05	2.518362269070078764e+04
5.472000000000000000e+05	2.424576385686143476e+04
5.508000000000000000e+05	2.504612317827421066e+04
5.544000000000000000e+05	2.084180759762373054e+04
5.580000000000000000e+05	1.951677081409191669e+04
5.616000000000000000e+05	1.797738671036219239e+04
5.652000000000000000e+05	1.692927950254172174e+04
5.688000000000000000e+05	1.700395999229477820e+04
5.724000000000000000e+05	1.612945440734665317e+04
5.760000000000000000e+05	2.011220792062600231e+04
5.796000000000000000e+05	2.109462088872887398e+04
5.832000000000000000e+05	1.896929857028539482e+04
5.868000000000000000e+05	1.944941999536986987e+04
5.904000000000000000e+05	1.988492360707646731e+04
5.940000000000000000e+05	1.909267723997090434e+04
5.976000000000000000e+05	1.822773759435046304e+04
6.012000000000000000e+05	1.534595102331396265e+04
6.048000000000000000e+05	1.516706771992638642e+04
6.084000000000000000e+05	1.604096733442389814e+04
6.120000000000000000e+05	1.662822377517926361e+04
6.156000000000000000e+05	1.662822377517926361e+04
6.192000000000000000e+05	1.623758798433059746e+04
6.228000000000000000e+05	1.662342678384346436e+04
6.264000000000000000e+05	2.432156005985281445e+04
6.300000000000000000e+05	2.618631551086054242e+04
6.336000000000000000e+05	2.194062344279274112e+04
6.372000000000000000e+05	2.080336241188596250e+04
6.408000000000000000e+05	1.901919265441910829e+04
6.444000000000000000e+05	1.835040457921410416e+04
6.480000000000000000e+05	1.704672471227371352e+04
6.516000000000000000e+05	1.975578392844822156e+04
6.552000000000000000e+05	1.840931680213449727e+04
6.588000000000000000e+05	1.721191343371916446e+04
6.624000000000000000e+05	1.833567952317038362e+04
6.660000000000000000e+05	1.993229744342932827e+04
6.696000000000000000e+05	2.194476302710259552e+04
6.732000000000000000e+05	2.113055697983476057e+04
6.768000000000000000e+05	2.001334808696006439e+04
