#1
double table(35041,2)
# Time[s]	Q_flow[W]
      170100	       18152
      171000	       16502
      171900	       13201
      172800	       11551
      173700	       14851
      174600	       11551
      175500	        8251
      176400	       16502
      177300	       24752
      178200	       23102
      179100	       18152
      180000	       19802
      180900	       21452
      181800	       18152
      182700	       18152
      183600	       19802
      184500	       18152
      185400	       16502
      186300	       18152
      187200	       19802
      188100	       19802
      189000	       18152
      189900	       18152
      190800	       18152
      191700	       16502
      192600	       18152
      193500	       18152
      194400	       19802
      195300	       19802
      196200	       16502
      197100	       16502
      198000	       14851
      198900	       16502
      199800	       19802
      200700	       26403
      201600	       34653
      202500	       33003
      203400	       26403
      204300	       26403
      205200	       26403
      206100	       16502
      207000	       13201
      207900	       14851
      208800	       14851
      209700	       18152
      210600	       21452
      211500	       14851
      212400	       13201
      213300	       26403
      214200	       31353
      215100	       31353
      216000	       31353
      216900	       28053
      217800	       24752
      218700	       21452
      219600	       19802
      220500	       23102
      221400	       21452
      222300	       19802
      223200	       23102
      224100	       23102
      225000	       23102
      225900	       24752
      226800	       24752
      227700	       21452
      228600	       21452
      229500	       23102
      230400	       23102
      231300	       21452
      232200	       19802
      233100	       19802
      234000	       21452
      234900	       23102
      235800	       21452
      236700	       19802
      237600	       19802
      238500	       21452
      239400	       21452
      240300	       19802
      241200	       16502
      242100	       14851
      243000	       13201
      243900	       13201
      244800	       18152
      245700	       18152
      246600	       18152
      247500	       21452
      248400	       19802
      249300	       11551
      250200	       11551
      251100	       21452
      252000	       24752
      252900	       28053
      253800	       33003
      254700	       29703
      255600	       24752
      256500	       21452
      257400	       19802
      258300	       19802
      259200	       21452
      260100	       19802
      261000	       18152
      261900	       16502
      262800	       13201
      263700	       14851
      264600	       13201
      265500	       13201
      266400	       14851
      267300	       14851
      268200	       19802
      269100	       21452
      270000	       19802
      270900	       18152
      271800	       18152
      272700	       18152
      273600	       16502
      274500	       21452
      275400	       23102
      276300	       19802
      277200	       21452
      278100	       23102
      279000	       21452
      279900	       18152
      280800	       18152
      281700	       18152
      282600	       16502
      283500	       16502
      284400	       18152
      285300	       21452
      286200	       21452
      287100	       21452
      288000	       19802
      288900	       14851
      289800	       19802
      290700	       29703
      291600	       34653
      292500	       36304
      293400	       31353
      294300	       23102
      295200	       21452
      296100	       24752
      297000	       21452
      297900	       19802
      298800	       24752
      299700	       24752
      300600	       19802
      301500	       21452
      302400	       23102
      303300	       18152
      304200	       18152
      305100	       19802
      306000	       21452
      306900	       24752
      307800	       19802
      308700	       18152
      309600	       21452
      310500	       21452
      311400	       21452
      312300	       21452
      313200	       19802
      314100	       18152
      315000	       19802
      315900	       19802
      316800	       23102
      317700	       21452
      318600	       16502
      319500	       19802
      320400	       21452
      321300	       19802
      322200	       21452
      323100	       23102
      324000	       18152
      324900	       13201
      325800	       14851
      326700	       13201
      327600	       13201
      328500	       14851
      329400	       18152
      330300	       18152
      331200	       16502
      332100	       18152
      333000	       16502
      333900	       18152
      334800	       19802
      335700	       13201
      336600	       11551
      337500	       18152
      338400	       21452
      339300	       23102
      340200	       21452
      341100	       21452
      342000	       21452
      342900	       18152
      343800	       19802
      344700	       19802
      345600	       18152
      346500	       18152
      347400	       19802
      348300	       19802
      349200	       18152
      350100	       19802
      351000	       14851
      351900	       11551
      352800	       18152
      353700	       23102
      354600	       23102
      355500	       28053
      356400	       29703
      357300	       24752
      358200	       23102
      359100	       19802
      360000	       16502
      360900	       16502
      361800	       11551
      362700	       11551
      363600	       16502
      364500	       16502
      365400	       16502
      366300	       16502
      367200	        9901
      368100	       13201
      369000	       23102
      369900	       21452
      370800	       23102
      371700	       21452
      372600	       16502
      373500	       18152
      374400	       21452
      375300	       21452
      376200	       18152
      377100	       19802
      378000	       16502
      378900	       14851
      379800	       18152
      380700	       19802
      381600	       21452
      382500	       18152
      383400	       18152
      384300	       16502
      385200	       16502
      386100	       18152
      387000	       18152
      387900	       19802
      388800	       19802
      389700	       19802
      390600	       18152
      391500	       16502
      392400	       19802
      393300	       19802
      394200	       19802
      395100	       16502
      396000	       11551
      396900	       16502
      397800	       21452
      398700	       26403
      399600	       33003
      400500	       29703
      401400	       23102
      402300	       21452
      403200	       21452
      404100	       19802
      405000	       16502
      405900	       13201
      406800	        9901
      407700	       11551
      408600	       14851
      409500	       16502
      410400	       19802
      411300	       19802
      412200	       16502
      413100	        9901
      414000	       13201
      414900	       23102
      415800	       21452
      416700	       21452
      417600	       23102
      418500	       19802
      419400	       18152
      420300	       18152
      421200	       16502
      422100	       19802
      423000	       21452
      423900	       14851
      424800	        9901
      425700	       16502
      426600	       23102
      427500	       21452
      428400	       21452
      429300	       19802
      430200	       17327
      431100	       18152
      432000	       20627
      432900	       19802
      433800	       18152
      434700	       19802
      435600	       19802
      436500	       19802
      437400	       18152
      438300	       18152
      439200	       18152
      440100	       11551
      441000	       13201
      441900	       23102
      442800	       23102
      443700	       24752
      444600	       31353
      445500	       31353
      446400	       26403
      447300	       21452
      448200	       19802
      449100	       18152
      450000	       19802
      450900	       16502
      451800	       13201
      452700	       13201
      453600	       11551
      454500	       16502
      455400	       16502
      456300	       16502
      457200	       18152
      458100	       13201
      459000	       13201
      459900	       19802
      460800	       23102
      461700	       21452
      462600	       19802
      463500	       19802
      464400	       21452
      465300	       21452
      466200	       18152
      467100	       18152
      468000	       19802
      468900	       19802
      469800	       18152
      470700	       19802
      471600	       18152
      472500	       18152
      473400	       19802
      474300	       18152
      475200	       18152
      476100	       19802
      477000	       18152
      477900	       16502
      478800	       19802
      479700	       19802
      480600	       19802
      481500	       18152
      482400	       18152
      483300	       19802
      484200	       18152
      485100	       19802
      486000	       21452
      486900	       18152
      487800	       18152
      488700	       21452
      489600	       18152
      490500	        9901
      491400	       14851
      492300	       23102
      493200	       21452
      494100	       23102
      495000	       23102
      495900	       18152
      496800	       16502
      497700	       21452
      498600	       21452
      499500	       18152
      500400	       18152
      501300	       18152
      502200	       18152
      503100	       19802
      504000	       19802
      504900	       16502
      505800	       19802
      506700	       18152
      507600	       14851
      508500	       19802
      509400	       19802
      510300	       19802
      511200	       19802
      512100	       21452
      513000	       19802
      513900	       14851
      514800	       18152
      515700	       18152
      516600	       19802
      517500	       21452
      518400	       18152
      519300	       18152
      520200	       18152
      521100	       19802
      522000	       19802
      522900	       18152
      523800	       18152
      524700	       18152
      525600	       13201
      526500	       13201
      527400	       21452
      528300	       24752
      529200	       28053
      530100	       29703
      531000	       29703
      531900	       24752
      532800	       19802
      533700	       19802
      534600	       19802
      535500	       13201
      536400	       11551
      537300	       14851
      538200	       14851
      539100	       18152
      540000	       18152
      540900	       16502
      541800	       11551
      542700	       11551
      543600	       21452
      544500	       23102
      545400	       26403
      546300	       29703
      547200	       24752
      548100	       19802
      549000	       18152
      549900	       18152
      550800	       11551
      551700	       11551
      552600	       14851
      553500	       13201
      554400	       14851
      555300	       13201
      556200	        9901
      557100	       16502
      558000	       23102
      558900	       23102
      559800	       23102
      560700	       18152
      561600	       16502
      562500	       21452
      563400	       19802
      564300	       18152
      565200	       18152
      566100	       18152
      567000	       19802
      567900	       18152
      568800	       16502
      569700	       19802
      570600	       21452
      571500	       13201
      572400	        9901
      573300	       18152
      574200	       23102
      575100	       23102
      576000	       21452
      576900	       19802
      577800	       18152
      578700	       18152
      579600	       19802
      580500	       18152
      581400	       16502
      582300	       18152
      583200	       19802
      584100	       19802
      585000	       16502
      585900	       16502
      586800	       19802
      587700	       19802
      588600	       21452
      589500	       18152
      590400	       16502
      591300	       18152
      592200	       18152
      593100	       21452
      594000	       19802
      594900	       18152
      595800	       19802
      596700	       18152
      597600	       18152
      598500	       18152
      599400	       19802
      600300	       19802
      601200	       18152
      602100	       18152
      603000	       11551
      603900	       11551
      604800	       19802
      605700	       21452
      606600	       21452
      607500	       19802
      608400	       16502
      609300	       18152
      610200	       19802
      611100	       19802
      612000	       19802
      612900	       19802
      613800	       18152
      614700	       18152
      615600	       18152
      616500	       16502
      617400	       16502
      618300	       13201
      619200	        4950
      620100	        6601
      621000	       14851
      621900	       13201
      622800	       11551
      623700	       14851
      624600	       11551
      625500	        3300
      626400	        6601
      627300	       11551
      628200	       13201
      629100	       14851
      630000	       13201
      630900	       13201
      631800	        9901
      632700	        9901
      633600	       11551
      634500	        9901
      635400	       13201
      636300	       11551
      637200	        4950
      638100	        8251
      639000	       13201
      639900	       14851
      640800	       14851
      641700	       13201
      642600	       14851
      643500	       16502
      644400	       16502
      645300	       18152
      646200	       19802
      647100	       19802
      648000	       21452
      648900	       18152
      649800	       14851
      650700	       18152
      651600	       14851
      652500	       11551
      653400	       18152
      654300	       24752
      655200	       24752
      656100	       29703
      657000	       31353
      657900	       24752
      658800	       23102
      659700	       19802
      660600	       19802
      661500	       18152
      662400	       11551
      663300	       11551
      664200	       14851
      665100	       18152
      666000	       14851
      666900	       14851
      667800	       16502
      668700	       18152
      669600	       19802
      670500	       13201
      671400	       13201
      672300	       18152
      673200	       21452
      674100	       24752
      675000	       29703
      675900	       31353
      676800	       26403
      677700	       19802
      678600	       18152
      679500	       16502
      680400	       13201
      681300	       11551
      682200	       13201
      683100	       16502
      684000	       16502
      684900	       16502
      685800	       16502
      686700	       18152
      687600	       18152
      688500	       11551
      689400	       13201
      690300	       19802
      691200	       21452
      692100	       21452
      693000	       19802
      693900	       21452
      694800	       19802
      695700	       16502
      696600	       14851
      697500	       13201
      698400	       11551
      699300	       11551
      700200	       11551
      701100	        9901
      702000	        9901
      702900	       11551
      703800	       13201
      704700	       14851
      705600	       16502
      706500	       14851
      707400	       14851
      708300	       13201
      709200	       13201
      710100	       13201
      711000	       13201
      711900	       14851
      712800	       11551
      713700	       11551
      714600	       13201
      715500	       13201
      716400	       11551
      717300	       11551
      718200	       11551
      719100	       11551
      720000	       13201
      720900	       13201
      721800	       13201
      722700	       13201
      723600	       14851
      724500	       14851
      725400	       13201
      726300	       13201
      727200	       11551
      728100	       14851
      729000	       14851
      729900	       13201
      730800	       13201
      731700	        9901
      732600	        4950
      733500	        1650
      734400	        4950
      735300	       11551
      736200	       11551
      737100	       13201
      738000	       21452
      738900	       19802
      739800	       18152
      740700	       21452
      741600	       18152
      742500	       18152
      743400	       23102
      744300	       21452
      745200	       23102
      746100	       24752
      747000	       24752
      747900	       23102
      748800	       13201
      749700	       13201
      750600	       23102
      751500	       24752
      752400	       29703
      753300	       33003
      754200	       28053
      755100	       24752
      756000	       23102
      756900	       21452
      757800	       16502
      758700	       13201
      759600	        9901
      760500	        6601
      761400	        6601
      762300	        1650
      763200	       -1650
      764100	        4950
      765000	       13201
      765900	       14851
      766800	       13201
      767700	       14851
      768600	       13201
      769500	        9901
      770400	        9901
      771300	       13201
      772200	       13201
      773100	       11551
      774000	       11551
      774900	       11551
      775800	       16502
      776700	       19802
      777600	       14851
      778500	       11551
      779400	       13201
      780300	       11551
      781200	       11551
      782100	       11551
      783000	        8251
      783900	        9901
      784800	       13201
      785700	       13201
      786600	        9901
      787500	        9901
      788400	       11551
      789300	        9901
      790200	       11551
      791100	       13201
      792000	       13201
      792900	        9901
      793800	        8251
      794700	       11551
      795600	       13201
      796500	       11551
      797400	       13201
      798300	       11551
      799200	        9901
      800100	       11551
      801000	       11551
      801900	       13201
      802800	       14851
      803700	       11551
      804600	        8251
      805500	       11551
      806400	       11551
      807300	       14851
      808200	       16502
      809100	        9901
      810000	        4950
      810900	        1650
      811800	        4950
      812700	        9901
      813600	       11551
      814500	       16502
      815400	       18152
      816300	       14851
      817200	       13201
      818100	       13201
      819000	       13201
      819900	       13201
      820800	       11551
      821700	        8251
      822600	        9901
      823500	       14851
      824400	       18152
      825300	       19802
      826200	       28053
      827100	       31353
      828000	       24752
      828900	       21452
      829800	       23102
      830700	       24752
      831600	       23102
      832500	       21452
      833400	       19802
      834300	       21452
      835200	       23102
      836100	       19802
      837000	       21452
      837900	       19802
      838800	       11551
      839700	       11551
      840600	       13201
      841500	       14851
      842400	       16502
      843300	       18152
      844200	       14851
      845100	        9901
      846000	       16502
      846900	       21452
      847800	       21452
      848700	       23102
      849600	       21452
      850500	       19802
      851400	       18152
      852300	       14851
      853200	       13201
      854100	       11551
      855000	       11551
      855900	       11551
      856800	        9901
      857700	       13201
      858600	       14851
      859500	        9901
      860400	        4950
      861300	        6601
      862200	       11551
      863100	       14851
      864000	       14851
      864900	       13201
      865800	       11551
      866700	       11551
      867600	       11551
      868500	        9901
      869400	       11551
      870300	       11551
      871200	        9901
      872100	       13201
      873000	       11551
      873900	        4950
      874800	        6601
      875700	        9901
      876600	       13201
      877500	       16502
      878400	       14851
      879300	       11551
      880200	        9901
      881100	        9901
      882000	        6601
      882900	        4950
      883800	       13201
      884700	       16502
      885600	       11551
      886500	       11551
      887400	       11551
      888300	        9901
      889200	       11551
      890100	       14851
      891000	       11551
      891900	       11551
      892800	        9901
      893700	        6601
      894600	       13201
      895500	       18152
      896400	       18152
      897300	       13201
      898200	       13201
      899100	       11551
      900000	        6601
      900900	       11551
      901800	       16502
      902700	       14851
      903600	       14851
      904500	       16502
      905400	       18152
      906300	       21452
      907200	       18152
      908100	       14851
      909000	       11551
      909900	        6601
      910800	        6601
      911700	        4950
      912600	        9901
      913500	       29703
      914400	       39604
      915300	       28053
      916200	       21452
      917100	       21452
      918000	       18152
      918900	       18152
      919800	       19802
      920700	       18152
      921600	       14851
      922500	       13201
      923400	       11551
      924300	        9901
      925200	        8251
      926100	        9901
      927000	       14851
      927900	       18152
      928800	       19802
      929700	       14851
      930600	       11551
      931500	       11551
      932400	       11551
      933300	       11551
      934200	        9901
      935100	       11551
      936000	       11551
      936900	        9901
      937800	       11551
      938700	       11551
      939600	       11551
      940500	       13201
      941400	       11551
      942300	        8251
      943200	        9901
      944100	       11551
      945000	        9901
      945900	       11551
      946800	       14851
      947700	       11551
      948600	        9901
      949500	        9901
      950400	        9901
      951300	       13201
      952200	       11551
      953100	        8251
      954000	        8251
      954900	        9901
      955800	        8251
      956700	        6601
      957600	        8251
      958500	        8251
      959400	        6601
      960300	        9901
      961200	        9901
      962100	        8251
      963000	        9901
      963900	        9901
      964800	        4950
      965700	        6601
      966600	        9901
      967500	        8251
      968400	        8251
      969300	        9901
      970200	        8251
      971100	        6601
      972000	        9901
      972900	        8251
      973800	        9901
      974700	        9901
      975600	        9901
      976500	        9901
      977400	        4950
      978300	        4950
      979200	        8251
      980100	       11551
      981000	        9901
      981900	        6601
      982800	        6601
      983700	        8251
      984600	       13201
      985500	       13201
      986400	       11551
      987300	       11551
      988200	       11551
      989100	       11551
      990000	        9901
      990900	       11551
      991800	       11551
      992700	       13201
      993600	       11551
      994500	        9901
      995400	       11551
      996300	       11551
      997200	       11551
      998100	        9901
      999000	       13201
      999900	       11551
     1000800	        9901
     1001700	       13201
     1002600	        9901
     1003500	        9901
     1004400	       13201
     1005300	       11551
     1006200	        9901
     1007100	       11551
     1008000	       13201
     1008900	       11551
     1009800	        9901
     1010700	       11551
     1011600	       11551
     1012500	       11551
     1013400	       11551
     1014300	        9901
     1015200	       11551
     1016100	       14851
     1017000	        9901
     1017900	        8251
     1018800	        9901
     1019700	        9901
     1020600	       13201
     1021500	        6601
     1022400	           0
     1023300	        4950
     1024200	       18152
     1025100	       31353
     1026000	       37954
     1026900	       31353
     1027800	       21452
     1028700	       19802
     1029600	       19802
     1030500	       13201
     1031400	       13201
     1032300	       14851
     1033200	       11551
     1034100	       16502
     1035000	       18152
     1035900	       18152
     1036800	       18152
     1037700	       18152
     1038600	       18152
     1039500	       11551
     1040400	       13201
     1041300	       21452
     1042200	       23102
     1043100	       21452
     1044000	       19802
     1044900	       19802
     1045800	       18152
     1046700	       19802
     1047600	       19802
     1048500	       18152
     1049400	       19802
     1050300	       18152
     1051200	       16502
     1052100	       19802
     1053000	       21452
     1053900	       18152
     1054800	       16502
     1055700	       14851
     1056600	        9901
     1057500	       14851
     1058400	       23102
     1059300	       23102
     1060200	       19802
     1061100	       18152
     1062000	       19802
     1062900	       19802
     1063800	       18152
     1064700	       18152
     1065600	       18152
     1066500	       16502
     1067400	       18152
     1068300	       18152
     1069200	       16502
     1070100	       19802
     1071000	       21452
     1071900	       18152
     1072800	       16502
     1073700	       16502
     1074600	       18152
     1075500	       19802
     1076400	       19802
     1077300	       18152
     1078200	       18152
     1079100	       18152
     1080000	       18152
     1080900	       19802
     1081800	       19802
     1082700	       18152
     1083600	       18152
     1084500	       19802
     1085400	       18152
     1086300	       18152
     1087200	       19802
     1088100	       19802
     1089000	       19802
     1089900	       18152
     1090800	       18152
     1091700	       18152
     1092600	       18152
     1093500	       19802
     1094400	       21452
     1095300	       19802
     1096200	       16502
     1097100	        9901
     1098000	       14851
     1098900	       23102
     1099800	       23102
     1100700	       23102
     1101600	       19802
     1102500	       19802
     1103400	       19802
     1104300	       19802
     1105200	       18152
     1106100	       18152
     1107000	       18152
     1107900	       18152
     1108800	       21452
     1109700	       19802
     1110600	       18152
     1111500	       19802
     1112400	       16502
     1113300	       16502
     1114200	       18152
     1115100	       18152
     1116000	       21452
     1116900	       19802
     1117800	       19802
     1118700	       18152
     1119600	       16502
     1120500	       18152
     1121400	       18152
     1122300	       19802
     1123200	       18152
     1124100	       18152
     1125000	       19802
     1125900	       18152
     1126800	       18152
     1127700	       18152
     1128600	       19802
     1129500	       19802
     1130400	        9901
     1131300	       11551
     1132200	       23102
     1133100	       24752
     1134000	       29703
     1134900	       33003
     1135800	       26403
     1136700	       21452
     1137600	       19802
     1138500	       18152
     1139400	       13201
     1140300	       11551
     1141200	       16502
     1142100	       16502
     1143000	       16502
     1143900	       19802
     1144800	       18152
     1145700	       16502
     1146600	       19802
     1147500	       18152
     1148400	       14851
     1149300	       18152
     1150200	       19802
     1151100	       18152
     1152000	        9901
     1152900	       11551
     1153800	       19802
     1154700	       18152
     1155600	       19802
     1156500	       24752
     1157400	       28053
     1158300	       24752
     1159200	       20627
     1160100	       19802
     1161000	       17327
     1161900	       14851
     1162800	       13201
     1163700	       14851
     1164600	       16502
     1165500	       14851
     1166400	       13201
     1167300	       16502
     1168200	       19802
     1169100	       18152
     1170000	        9901
     1170900	       13201
     1171800	       21452
     1172700	       21452
     1173600	       21452
     1174500	       21452
     1175400	       21452
     1176300	       19802
     1177200	       16502
     1178100	       16502
     1179000	       19802
     1179900	       18152
     1180800	       13201
     1181700	       11551
     1182600	       18152
     1183500	       21452
     1184400	       19802
     1185300	       18152
     1186200	       21452
     1187100	       21452
     1188000	       16502
     1188900	       16502
     1189800	       18152
     1190700	       19802
     1191600	       16502
     1192500	       18152
     1193400	       18152
     1194300	       11551
     1195200	       14851
     1196100	       19802
     1197000	       19802
     1197900	       19802
     1198800	       21452
     1199700	       21452
     1200600	       18152
     1201500	       18152
     1202400	       18152
     1203300	       13201
     1204200	        9901
     1205100	       13201
     1206000	       13201
     1206900	       11551
     1207800	        8251
     1208700	        4950
     1209600	        8251
     1210500	       13201
     1211400	       16502
     1212300	       11551
     1213200	        8251
     1214100	       11551
     1215000	        9901
     1215900	        9901
     1216800	       13201
     1217700	       13201
     1218600	        8251
     1219500	        4950
     1220400	       11551
     1221300	       14851
     1222200	       13201
     1223100	       13201
     1224000	        9901
     1224900	        9901
     1225800	       13201
     1226700	       11551
     1227600	       11551
     1228500	       13201
     1229400	        6601
     1230300	        4950
     1231200	       11551
     1232100	       14851
     1233000	       13201
     1233900	       13201
     1234800	       13201
     1235700	       11551
     1236600	       11551
     1237500	       11551
     1238400	       11551
     1239300	       13201
     1240200	       13201
     1241100	        6601
     1242000	        8251
     1242900	       14851
     1243800	       16502
     1244700	       14851
     1245600	       13201
     1246500	       14851
     1247400	       19802
     1248300	       21452
     1249200	       24752
     1250100	       24752
     1251000	       18152
     1251900	       18152
     1252800	       14851
     1253700	       13201
     1254600	       16502
     1255500	       14851
     1256400	       11551
     1257300	       14851
     1258200	       24752
     1259100	       24752
     1260000	       29703
     1260900	       34653
     1261800	       28053
     1262700	       26403
     1263600	       23102
     1264500	       19802
     1265400	       21452
     1266300	       23102
     1267200	       23102
     1268100	       21452
     1269000	       18152
     1269900	       21452
     1270800	       21452
     1271700	       18152
     1272600	       19802
     1273500	       18152
     1274400	       13201
     1275300	        9901
     1276200	       13201
     1277100	       14851
     1278000	       14851
     1278900	       16502
     1279800	       18152
     1280700	        9901
     1281600	        9901
     1282500	       21452
     1283400	       21452
     1284300	       21452
     1285200	       29703
     1286100	       28053
     1287000	       21452
     1287900	       21452
     1288800	       18152
     1289700	       18152
     1290600	       13201
     1291500	        9901
     1292400	       11551
     1293300	       13201
     1294200	       16502
     1295100	       11551
     1296000	        9901
     1296900	       16502
     1297800	       21452
     1298700	       19802
     1299600	       18152
     1300500	       16502
     1301400	       13201
     1302300	       11551
     1303200	        9901
     1304100	        8251
     1305000	        9901
     1305900	       11551
     1306800	       16502
     1307700	       16502
     1308600	       13201
     1309500	       14851
     1310400	       11551
     1311300	       11551
     1312200	       11551
     1313100	       11551
     1314000	       11551
     1314900	        9901
     1315800	       11551
     1316700	       11551
     1317600	       11551
     1318500	       11551
     1319400	        9901
     1320300	        9901
     1321200	        9901
     1322100	       11551
     1323000	       13201
     1323900	       11551
     1324800	        8251
     1325700	       11551
     1326600	       14851
     1327500	       11551
     1328400	       13201
     1329300	       11551
     1330200	        9901
     1331100	       13201
     1332000	       16502
     1332900	       16502
     1333800	        9901
     1334700	        8251
     1335600	       16502
     1336500	       21452
     1337400	       21452
     1338300	       31353
     1339200	       34653
     1340100	       26403
     1341000	       21452
     1341900	       19802
     1342800	       19802
     1343700	       16502
     1344600	       14851
     1345500	       14851
     1346400	       14851
     1347300	       16502
     1348200	       11551
     1349100	       13201
     1350000	       21452
     1350900	       28053
     1351800	       34653
     1352700	       34653
     1353600	       28053
     1354500	       24752
     1355400	       23102
     1356300	       19802
     1357200	       19802
     1358100	       19802
     1359000	       21452
     1359900	       21452
     1360800	       14851
     1361700	       13201
     1362600	       14851
     1363500	       13201
     1364400	       14851
     1365300	       18152
     1366200	       18152
     1367100	       11551
     1368000	       13201
     1368900	       21452
     1369800	       23102
     1370700	       21452
     1371600	       21452
     1372500	       21452
     1373400	       16502
     1374300	       18152
     1375200	       23102
     1376100	       18152
     1377000	       18152
     1377900	       19802
     1378800	       16502
     1379700	       16502
     1380600	       14851
     1381500	       13201
     1382400	       16502
     1383300	       21452
     1384200	       23102
     1385100	       21452
     1386000	       19802
     1386900	       18152
     1387800	       18152
     1388700	       21452
     1389600	       16502
     1390500	       14851
     1391400	       19802
     1392300	       19802
     1393200	       18152
     1394100	       18152
     1395000	       19802
     1395900	       18152
     1396800	       14851
     1397700	        9901
     1398600	       13201
     1399500	       23102
     1400400	       21452
     1401300	       19802
     1402200	       19802
     1403100	       18152
     1404000	       18152
     1404900	       19802
     1405800	       19802
     1406700	       18152
     1407600	       18152
     1408500	        9901
     1409400	       13201
     1410300	       24752
     1411200	       28053
     1412100	       31353
     1413000	       31353
     1413900	       28053
     1414800	       28053
     1415700	       19802
     1416600	       13201
     1417500	       14851
     1418400	       14851
     1419300	       18152
     1420200	       14851
     1421100	       11551
     1422000	       19802
     1422900	       26403
     1423800	       33003
     1424700	       37954
     1425600	       31353
     1426500	       26403
     1427400	       24752
     1428300	       23102
     1429200	       21452
     1430100	       21452
     1431000	       24752
     1431900	       21452
     1432800	       19802
     1433700	       23102
     1434600	       23102
     1435500	       23102
     1436400	       24752
     1437300	       24752
     1438200	       23102
     1439100	       23102
     1440000	       21452
     1440900	       21452
     1441800	       21452
     1442700	       19802
     1443600	       21452
     1444500	       21452
     1445400	       19802
     1446300	       19802
     1447200	       19802
     1448100	       18152
     1449000	       14851
     1449900	       13201
     1450800	       14851
     1451700	       16502
     1452600	       14851
     1453500	       16502
     1454400	       19802
     1455300	       19802
     1456200	       11551
     1457100	       11551
     1458000	       23102
     1458900	       23102
     1459800	       28053
     1460700	       33003
     1461600	       26403
     1462500	       23102
     1463400	       19802
     1464300	       18152
     1465200	       14851
     1466100	       11551
     1467000	       13201
     1467900	       14851
     1468800	       14851
     1469700	       14851
     1470600	       18152
     1471500	       18152
     1472400	       18152
     1473300	       18152
     1474200	       19802
     1475100	       18152
     1476000	       16502
     1476900	       19802
     1477800	       18152
     1478700	       18152
     1479600	       19802
     1480500	       18152
     1481400	       16502
     1482300	       19802
     1483200	       19802
     1484100	       18152
     1485000	       19802
     1485900	       19802
     1486800	       11551
     1487700	        9901
     1488600	       23102
     1489500	       24752
     1490400	       21452
     1491300	       19802
     1492200	       14851
     1493100	       18152
     1494000	       19802
     1494900	       18152
     1495800	       21452
     1496700	       19802
     1497600	       19802
     1498500	       19802
     1499400	       18152
     1500300	       23102
     1501200	       24752
     1502100	       23102
     1503000	       19802
     1503900	       21452
     1504800	       24752
