#1
double table(35041,2)
# Time[s]	Q_flow[W]
      746100	       66007
      747000	       66007
      747900	       61606
      748800	       35204
      749700	       35204
      750600	       61606
      751500	       66007
      752400	       79208
      753300	       88009
      754200	       74807
      755100	       66007
      756000	       61606
      756900	       57206
      757800	       44004
      758700	       35204
      759600	       26403
      760500	       17602
      761400	       17602
      762300	        4400
      763200	       -4400
      764100	       13201
      765000	       35204
      765900	       39604
      766800	       35204
      767700	       39604
      768600	       35204
      769500	       26403
      770400	       26403
      771300	       35204
      772200	       35204
      773100	       30803
      774000	       30803
      774900	       30803
      775800	       44004
      776700	       52805
      777600	       39604
      778500	       30803
      779400	       35204
      780300	       30803
      781200	       30803
      782100	       30803
      783000	       22002
      783900	       26403
      784800	       35204
      785700	       35204
      786600	       26403
      787500	       26403
      788400	       30803
      789300	       26403
      790200	       30803
      791100	       35204
      792000	       35204
      792900	       26403
      793800	       22002
      794700	       30803
      795600	       35204
      796500	       30803
      797400	       35204
      798300	       30803
      799200	       26403
      800100	       30803
      801000	       30803
      801900	       35204
      802800	       39604
      803700	       30803
      804600	       22002
      805500	       30803
      806400	       30803
      807300	       39604
      808200	       44004
      809100	       26403
      810000	       13201
      810900	        4400
      811800	       13201
      812700	       26403
      813600	       30803
      814500	       44004
      815400	       48405
      816300	       39604
      817200	       35204
      818100	       35204
      819000	       35204
      819900	       35204
      820800	       30803
      821700	       22002
      822600	       26403
      823500	       39604
      824400	       48405
      825300	       52805
      826200	       74807
      827100	       83608
      828000	       66007
      828900	       57206
      829800	       61606
      830700	       66007
      831600	       61606
      832500	       57206
      833400	       52805
      834300	       57206
      835200	       61606
      836100	       52805
      837000	       57206
      837900	       52805
      838800	       30803
      839700	       30803
      840600	       35204
      841500	       39604
      842400	       44004
      843300	       48405
      844200	       39604
      845100	       26403
      846000	       44004
      846900	       57206
      847800	       57206
      848700	       61606
      849600	       57206
      850500	       52805
      851400	       48405
      852300	       39604
      853200	       35204
      854100	       30803
      855000	       30803
      855900	       30803
      856800	       26403
      857700	       35204
      858600	       39604
      859500	       26403
      860400	       13201
      861300	       17602
      862200	       30803
      863100	       39604
      864000	       39604
      864900	       35204
      865800	       30803
      866700	       30803
      867600	       30803
      868500	       26403
      869400	       30803
      870300	       30803
      871200	       26403
      872100	       35204
      873000	       30803
      873900	       13201
      874800	       17602
      875700	       26403
      876600	       35204
      877500	       44004
      878400	       39604
      879300	       30803
      880200	       26403
      881100	       26403
      882000	       17602
      882900	       13201
      883800	       35204
      884700	       44004
      885600	       30803
      886500	       30803
      887400	       30803
      888300	       26403
      889200	       30803
      890100	       39604
      891000	       30803
      891900	       30803
      892800	       26403
      893700	       17602
      894600	       35204
      895500	       48405
      896400	       48405
      897300	       35204
      898200	       35204
      899100	       30803
      900000	       17602
      900900	       30803
      901800	       44004
      902700	       39604
      903600	       39604
      904500	       44004
      905400	       48405
      906300	       57206
      907200	       48405
      908100	       39604
      909000	       30803
      909900	       17602
      910800	       17602
      911700	       13201
      912600	       26403
      913500	       79208
      914400	      105611
      915300	       74807
      916200	       57206
      917100	       57206
      918000	       48405
      918900	       48405
      919800	       52805
      920700	       48405
      921600	       39604
      922500	       35204
      923400	       30803
      924300	       26403
      925200	       22002
      926100	       26403
      927000	       39604
      927900	       48405
      928800	       52805
      929700	       39604
      930600	       30803
      931500	       30803
      932400	       30803
      933300	       30803
      934200	       26403
      935100	       30803
      936000	       30803
      936900	       26403
      937800	       30803
      938700	       30803
      939600	       30803
      940500	       35204
      941400	       30803
      942300	       22002
      943200	       26403
      944100	       30803
      945000	       26403
      945900	       30803
      946800	       39604
      947700	       30803
      948600	       26403
      949500	       26403
      950400	       26403
      951300	       35204
      952200	       30803
      953100	       22002
      954000	       22002
      954900	       26403
      955800	       22002
      956700	       17602
      957600	       22002
      958500	       22002
      959400	       17602
      960300	       26403
      961200	       26403
      962100	       22002
      963000	       26403
      963900	       26403
      964800	       13201
      965700	       17602
      966600	       26403
      967500	       22002
      968400	       22002
      969300	       26403
      970200	       22002
      971100	       17602
      972000	       26403
      972900	       22002
      973800	       26403
      974700	       26403
      975600	       26403
      976500	       26403
      977400	       13201
      978300	       13201
      979200	       22002
      980100	       30803
      981000	       26403
      981900	       17602
      982800	       17602
      983700	       22002
      984600	       35204
      985500	       35204
      986400	       30803
      987300	       30803
      988200	       30803
      989100	       30803
      990000	       26403
      990900	       30803
      991800	       30803
      992700	       35204
      993600	       30803
      994500	       26403
      995400	       30803
      996300	       30803
      997200	       30803
      998100	       26403
      999000	       35204
      999900	       30803
     1000800	       26403
     1001700	       35204
     1002600	       26403
     1003500	       26403
     1004400	       35204
     1005300	       30803
     1006200	       26403
     1007100	       30803
     1008000	       35204
     1008900	       30803
     1009800	       26403
     1010700	       30803
     1011600	       30803
     1012500	       30803
     1013400	       30803
     1014300	       26403
     1015200	       30803
     1016100	       39604
     1017000	       26403
     1017900	       22002
     1018800	       26403
     1019700	       26403
     1020600	       35204
     1021500	       17602
     1022400	           0
     1023300	       13201
     1024200	       48405
     1025100	       83608
     1026000	      101210
     1026900	       83608
     1027800	       57206
     1028700	       52805
     1029600	       52805
     1030500	       35204
     1031400	       35204
     1032300	       39604
     1033200	       30803
     1034100	       44004
     1035000	       48405
     1035900	       48405
     1036800	       48405
     1037700	       48405
     1038600	       48405
     1039500	       30803
     1040400	       35204
     1041300	       57206
     1042200	       61606
     1043100	       57206
     1044000	       52805
     1044900	       52805
     1045800	       48405
     1046700	       52805
     1047600	       52805
     1048500	       48405
     1049400	       52805
     1050300	       48405
     1051200	       44004
     1052100	       52805
     1053000	       57206
     1053900	       48405
     1054800	       44004
     1055700	       39604
     1056600	       26403
     1057500	       39604
     1058400	       61606
     1059300	       61606
     1060200	       52805
     1061100	       48405
     1062000	       52805
     1062900	       52805
     1063800	       48405
     1064700	       48405
     1065600	       48405
     1066500	       44004
     1067400	       48405
     1068300	       48405
     1069200	       44004
     1070100	       52805
     1071000	       57206
     1071900	       48405
     1072800	       44004
     1073700	       44004
     1074600	       48405
     1075500	       52805
     1076400	       52805
     1077300	       48405
     1078200	       48405
     1079100	       48405
     1080000	       48405
     1080900	       52805
     1081800	       52805
     1082700	       48405
     1083600	       48405
     1084500	       52805
     1085400	       48405
     1086300	       48405
     1087200	       52805
     1088100	       52805
     1089000	       52805
     1089900	       48405
     1090800	       48405
     1091700	       48405
     1092600	       48405
     1093500	       52805
     1094400	       57206
     1095300	       52805
     1096200	       44004
     1097100	       26403
     1098000	       39604
     1098900	       61606
     1099800	       61606
     1100700	       61606
     1101600	       52805
     1102500	       52805
     1103400	       52805
     1104300	       52805
     1105200	       48405
     1106100	       48405
     1107000	       48405
     1107900	       48405
     1108800	       57206
     1109700	       52805
     1110600	       48405
     1111500	       52805
     1112400	       44004
     1113300	       44004
     1114200	       48405
     1115100	       48405
     1116000	       57206
     1116900	       52805
     1117800	       52805
     1118700	       48405
     1119600	       44004
     1120500	       48405
     1121400	       48405
     1122300	       52805
     1123200	       48405
     1124100	       48405
     1125000	       52805
     1125900	       48405
     1126800	       48405
     1127700	       48405
     1128600	       52805
     1129500	       52805
     1130400	       26403
     1131300	       30803
     1132200	       61606
     1133100	       66007
     1134000	       79208
     1134900	       88009
     1135800	       70407
     1136700	       57206
     1137600	       52805
     1138500	       48405
     1139400	       35204
     1140300	       30803
     1141200	       44004
     1142100	       44004
     1143000	       44004
     1143900	       52805
     1144800	       48405
     1145700	       44004
     1146600	       52805
     1147500	       48405
     1148400	       39604
     1149300	       48405
     1150200	       52805
