#1
double table(35041,2)
# Time[s]	Q_flow[W]
      141300	       40000
      142200	       40000
      143100	       60000
      144000	       40000
      144900	       40000
      145800	       60000
      146700	       40000
      147600	       40000
      148500	       40000
      149400	       20000
      150300	           0
      151200	       40000
      152100	       60000
      153000	       40000
      153900	       40000
      154800	       40000
      155700	       20000
      156600	       20000
      157500	       40000
      158400	       40000
      159300	       40000
      160200	       40000
      161100	       40000
      162000	       40000
      162900	       60000
      163800	       60000
      164700	       40000
      165600	       20000
      166500	       40000
      167400	       60000
      168300	       40000
      169200	       40000
      170100	       40000
      171000	       20000
      171900	           0
      172800	       40000
      173700	       60000
      174600	       20000
      175500	       20000
      176400	       40000
      177300	       20000
      178200	       20000
      179100	       60000
      180000	       40000
      180900	       20000
      181800	       40000
      182700	       40000
      183600	       40000
      184500	       40000
      185400	       40000
      186300	       40000
      187200	       20000
      188100	       20000
      189000	       40000
      189900	       40000
      190800	       40000
      191700	       40000
      192600	       40000
      193500	       40000
      194400	       20000
      195300	       20000
      196200	       40000
      197100	       40000
      198000	       20000
      198900	       20000
      199800	       60000
      200700	       40000
      201600	       40000
      202500	       80000
      203400	       60000
      204300	       20000
      205200	       20000
      206100	       60000
      207000	       40000
      207900	       20000
      208800	       40000
      209700	       40000
      210600	       20000
      211500	       20000
      212400	       40000
      213300	       40000
      214200	       40000
      215100	       60000
      216000	       60000
      216900	       40000
      217800	       40000
      218700	       40000
      219600	       40000
      220500	       20000
      221400	       40000
      222300	       60000
      223200	       40000
      224100	       40000
      225000	       40000
      225900	       40000
      226800	       40000
      227700	       40000
      228600	       40000
      229500	       40000
      230400	       20000
      231300	       40000
      232200	       60000
      233100	       40000
      234000	       40000
      234900	       40000
      235800	       20000
      236700	       20000
      237600	       60000
      238500	       60000
      239400	       40000
      240300	       40000
      241200	       20000
      242100	           0
      243000	       40000
      243900	       60000
      244800	       20000
      245700	       20000
      246600	       40000
      247500	       20000
      248400	       40000
      249300	       60000
      250200	       20000
      251100	       20000
      252000	       40000
      252900	       40000
      253800	       60000
      254700	       60000
      255600	       40000
      256500	       40000
      257400	       40000
      258300	       40000
      259200	       40000
      260100	       40000
      261000	       40000
      261900	       40000
      262800	       20000
      263700	           0
      264600	       40000
      265500	       60000
      266400	       40000
      267300	       40000
      268200	       20000
      269100	       20000
      270000	       40000
      270900	       40000
      271800	       40000
      272700	       40000
      273600	       40000
      274500	       20000
      275400	       20000
      276300	       40000
      277200	       40000
      278100	       40000
      279000	       40000
      279900	       40000
      280800	       20000
      281700	       40000
      282600	       60000
      283500	       40000
      284400	       40000
      285300	       20000
      286200	       20000
      287100	       40000
      288000	       20000
      288900	       20000
      289800	       60000
      290700	       60000
      291600	       40000
      292500	       40000
      293400	       40000
      294300	       60000
      295200	       40000
      296100	       20000
      297000	       40000
      297900	       40000
      298800	       40000
      299700	       40000
      300600	       40000
      301500	       40000
      302400	       40000
      303300	       40000
      304200	       40000
      305100	       40000
      306000	       40000
      306900	       20000
      307800	       40000
      308700	       60000
      309600	       40000
      310500	       40000
      311400	       40000
      312300	       20000
      313200	       40000
      314100	       60000
      315000	       40000
      315900	       40000
      316800	       20000
      317700	       20000
      318600	       60000
      319500	       40000
      320400	       20000
      321300	       40000
      322200	       40000
      323100	       20000
      324000	       40000
      324900	       60000
      325800	       20000
      326700	       20000
      327600	       40000
      328500	       40000
      329400	       20000
      330300	       20000
      331200	       40000
      332100	       40000
      333000	       40000
      333900	       40000
      334800	       20000
      335700	           0
      336600	       40000
      337500	       60000
      338400	       40000
      339300	       40000
      340200	       40000
      341100	       20000
      342000	       20000
      342900	       40000
      343800	       40000
      344700	       40000
      345600	       40000
      346500	       40000
      347400	       20000
      348300	       40000
      349200	       40000
      350100	       20000
      351000	       40000
      351900	       20000
      352800	       20000
      353700	       40000
      354600	       60000
      355500	       60000
      356400	       40000
      357300	       40000
      358200	       40000
      359100	       40000
      360000	       40000
      360900	       20000
      361800	       20000
      362700	       40000
      363600	       20000
      364500	       20000
      365400	       40000
      366300	       40000
      367200	       40000
      368100	       20000
      369000	       20000
      369900	       40000
      370800	       20000
      371700	       40000
      372600	       60000
      373500	       40000
      374400	       20000
      375300	       20000
      376200	       40000
      377100	       20000
      378000	       40000
      378900	       60000
      379800	       40000
      380700	       20000
      381600	       20000
      382500	       40000
      383400	       40000
      384300	       40000
      385200	       40000
      386100	       40000
      387000	       40000
      387900	       20000
      388800	       20000
      389700	       40000
      390600	       40000
      391500	       40000
      392400	       40000
      393300	       40000
      394200	       20000
      395100	           0
      396000	       40000
      396900	       60000
      397800	       40000
      398700	       40000
      399600	       40000
      400500	       60000
      401400	       60000
      402300	       40000
      403200	       20000
      404100	       20000
      405000	       20000
      405900	       20000
      406800	       40000
      407700	       40000
      408600	       40000
      409500	       40000
      410400	       20000
      411300	       20000
      412200	       40000
      413100	       40000
      414000	       20000
      414900	       20000
      415800	       40000
      416700	       40000
      417600	       20000
      418500	       40000
      419400	       60000
      420300	       40000
      421200	       40000
      422100	       40000
      423000	       20000
      423900	       20000
      424800	       40000
      425700	       40000
      426600	       40000
      427500	       40000
      428400	       20000
      429300	       20000
      430200	       40000
      431100	       40000
      432000	       40000
      432900	       40000
      433800	       40000
      434700	       20000
      435600	       20000
      436500	       40000
      437400	       40000
      438300	       40000
      439200	       40000
      440100	       20000
      441000	       20000
      441900	       20000
      442800	       40000
      443700	       60000
      444600	       60000
      445500	       40000
      446400	       20000
      447300	       40000
      448200	       40000
      449100	       40000
      450000	       40000
      450900	       40000
      451800	       20000
      452700	       20000
      453600	       40000
      454500	       20000
      455400	       20000
      456300	       40000
      457200	       40000
      458100	       20000
      459000	       20000
      459900	       40000
      460800	       40000
      461700	       40000
      462600	       40000
      463500	       40000
      464400	       20000
      465300	       20000
      466200	       40000
      467100	       40000
      468000	       40000
      468900	       40000
      469800	       40000
      470700	       20000
      471600	       40000
      472500	       40000
      473400	       20000
      474300	       40000
      475200	       40000
      476100	       20000
      477000	       40000
      477900	       60000
      478800	       40000
      479700	       20000
      480600	       20000
      481500	       40000
      482400	       40000
      483300	       40000
      484200	       40000
      485100	       40000
      486000	       20000
      486900	       20000
      487800	       40000
      488700	       20000
      489600	       40000
      490500	       40000
      491400	       20000
      492300	       40000
      493200	       40000
      494100	       20000
      495000	       20000
      495900	       60000
      496800	       60000
      497700	       20000
      498600	       20000
      499500	       40000
      500400	       40000
      501300	       40000
      502200	       40000
      503100	       20000
      504000	       20000
      504900	       40000
      505800	       20000
      506700	       40000
      507600	       60000
      508500	       40000
      509400	       40000
      510300	       20000
      511200	       20000
      512100	       20000
      513000	       40000
      513900	       60000
      514800	       40000
      515700	       40000
      516600	       20000
      517500	       20000
      518400	       40000
      519300	       40000
      520200	       40000
      521100	       40000
      522000	       40000
      522900	       20000
      523800	       20000
      524700	       40000
      525600	       40000
      526500	       20000
      527400	       40000
      528300	       40000
      529200	       20000
      530100	       60000
      531000	       60000
      531900	       40000
      532800	       40000
      533700	       40000
      534600	       20000
      535500	       40000
      536400	       40000
      537300	       20000
      538200	       40000
      539100	       20000
      540000	       20000
      540900	       20000
      541800	           0
      542700	       40000
      543600	       60000
      544500	       40000
      545400	       40000
      546300	       40000
      547200	       60000
      548100	       60000
      549000	       40000
      549900	       20000
      550800	       20000
      551700	       20000
      552600	       20000
      553500	       40000
      554400	       40000
      555300	       40000
      556200	       20000
      557100	       20000
      558000	       40000
      558900	       20000
      559800	       20000
      560700	       60000
      561600	       60000
      562500	       20000
      563400	       20000
      564300	       40000
      565200	       40000
      566100	       40000
      567000	       40000
      567900	       40000
      568800	       40000
      569700	       20000
      570600	           0
      571500	       20000
      572400	       60000
      573300	       60000
      574200	       40000
      575100	       20000
      576000	       20000
      576900	       40000
      577800	       40000
      578700	       40000
      579600	       40000
      580500	       40000
      581400	       40000
      582300	       20000
      583200	       20000
      584100	       40000
      585000	       40000
      585900	       40000
      586800	       40000
      587700	       20000
      588600	           0
      589500	       40000
      590400	       60000
      591300	       40000
      592200	       40000
      593100	       20000
      594000	       20000
      594900	       40000
      595800	       40000
      596700	       40000
      597600	       40000
      598500	       40000
      599400	       20000
      600300	       20000
      601200	       40000
      602100	       40000
      603000	       40000
      603900	       20000
      604800	       20000
      605700	       40000
      606600	       20000
      607500	       40000
      608400	       60000
      609300	       40000
      610200	       40000
      611100	       20000
      612000	       20000
      612900	       40000
      613800	       40000
      614700	       40000
      615600	       40000
      616500	       40000
      617400	       20000
      618300	           0
      619200	       40000
      620100	       60000
      621000	       40000
      621900	       40000
      622800	       40000
      623700	       20000
      624600	       20000
      625500	       40000
      626400	       40000
      627300	       40000
      628200	       40000
      629100	       40000
      630000	       20000
      630900	           0
      631800	       40000
      632700	       60000
      633600	       40000
      634500	       40000
      635400	       20000
      636300	           0
      637200	       20000
      638100	       60000
      639000	       60000
      639900	       20000
      640800	       20000
      641700	       40000
      642600	       20000
      643500	       40000
      644400	       60000
      645300	       20000
      646200	       20000
      647100	       40000
      648000	       20000
      648900	       40000
      649800	       60000
      650700	       40000
      651600	       40000
      652500	       20000
      653400	       20000
      654300	       20000
      655200	       40000
      656100	       80000
      657000	       60000
      657900	       40000
      658800	       20000
      659700	       40000
      660600	       40000
      661500	       20000
      662400	       40000
      663300	       40000
      664200	       20000
      665100	           0
      666000	       40000
      666900	       60000
      667800	       40000
      668700	       20000
      669600	       20000
      670500	       40000
      671400	       20000
      672300	       40000
      673200	       60000
      674100	       40000
      675000	       40000
      675900	       40000
      676800	       40000
      677700	       40000
      678600	       40000
      679500	       40000
      680400	       20000
      681300	       20000
      682200	       20000
      683100	       20000
      684000	       40000
      684900	       40000
      685800	       40000
      686700	       40000
      687600	       40000
      688500	       20000
      689400	           0
      690300	       40000
      691200	       60000
      692100	       40000
      693000	       40000
      693900	       20000
      694800	       20000
      695700	       40000
      696600	       40000
      697500	       40000
      698400	       40000
      699300	       40000
      700200	       20000
      701100	       20000
      702000	       40000
      702900	       40000
      703800	       40000
      704700	       40000
      705600	       40000
      706500	       40000
      707400	       40000
      708300	       40000
      709200	       40000
      710100	       40000
      711000	       20000
      711900	       20000
      712800	       40000
      713700	       40000
      714600	       40000
      715500	       40000
      716400	       40000
      717300	       40000
      718200	       40000
      719100	       40000
      720000	       40000
      720900	       20000
      721800	       20000
      722700	       40000
      723600	       20000
      724500	       40000
      725400	       60000
      726300	       40000
      727200	       40000
      728100	       20000
      729000	       20000
      729900	       40000
      730800	       40000
      731700	       40000
      732600	       40000
      733500	       20000
      734400	       20000
      735300	       20000
      736200	       40000
      737100	       60000
      738000	       20000
      738900	       20000
      739800	       40000
      740700	       20000
      741600	       40000
      742500	       60000
      743400	       40000
      744300	       40000
      745200	       20000
      746100	       20000
      747000	       20000
      747900	       40000
      748800	       60000
      749700	       20000
      750600	       20000
      751500	       40000
      752400	       40000
      753300	       60000
      754200	       60000
      755100	       40000
      756000	       40000
      756900	       40000
      757800	       40000
      758700	       40000
      759600	       40000
      760500	       40000
      761400	       20000
      762300	       20000
      763200	       20000
      764100	       20000
      765000	       40000
      765900	       40000
      766800	       40000
      767700	       40000
      768600	       40000
      769500	       20000
      770400	       40000
      771300	       40000
      772200	       20000
      773100	       40000
      774000	       40000
      774900	       40000
      775800	       40000
      776700	       40000
      777600	       40000
      778500	       40000
      779400	       40000
      780300	       40000
      781200	       40000
      782100	       40000
      783000	       40000
      783900	       40000
      784800	       20000
      785700	       20000
      786600	       40000
      787500	       40000
      788400	       40000
      789300	       40000
      790200	       40000
      791100	       20000
      792000	       20000
      792900	       60000
      793800	       40000
      794700	       20000
      795600	       40000
      796500	       40000
      797400	       20000
      798300	       40000
      799200	       60000
      800100	       40000
      801000	       20000
      801900	       20000
      802800	       20000
      803700	       40000
      804600	       60000
      805500	       40000
      806400	       40000
      807300	       20000
      808200	       20000
      809100	       20000
      810000	       20000
      810900	       40000
      811800	       40000
      812700	       40000
      813600	       40000
      814500	       20000
      815400	       20000
      816300	       40000
      817200	       40000
      818100	       40000
      819000	       40000
      819900	       40000
      820800	       20000
      821700	           0
      822600	       40000
      823500	       60000
      824400	       40000
      825300	       40000
      826200	       40000
      827100	       60000
      828000	       60000
      828900	       40000
      829800	       40000
      830700	       20000
      831600	       20000
      832500	       40000
      833400	       40000
      834300	       40000
      835200	       40000
      836100	       40000
      837000	       20000
      837900	       40000
      838800	       60000
      839700	       20000
      840600	       20000
      841500	       40000
      842400	       40000
      843300	       20000
      844200	           0
      845100	       40000
      846000	       60000
      846900	       40000
      847800	       40000
      848700	       20000
      849600	       20000
      850500	       40000
      851400	       40000
      852300	       40000
      853200	       40000
      854100	       40000
      855000	       20000
      855900	       40000
      856800	       60000
      857700	       20000
      858600	       20000
      859500	       40000
      860400	       40000
      861300	       20000
      862200	       40000
      863100	       60000
      864000	       40000
      864900	       20000
      865800	       20000
      866700	       20000
      867600	       40000
      868500	       60000
      869400	       40000
      870300	       40000
      871200	       40000
      872100	       20000
      873000	       20000
      873900	       40000
      874800	       40000
      875700	       40000
      876600	       40000
      877500	       20000
      878400	       20000
      879300	       40000
      880200	       40000
      881100	       40000
      882000	       40000
      882900	       40000
      883800	       20000
      884700	       20000
      885600	       40000
      886500	       40000
      887400	       40000
      888300	       40000
      889200	       40000
      890100	       20000
      891000	       40000
      891900	       40000
      892800	       20000
      893700	       40000
      894600	       40000
      895500	       20000
      896400	       20000
      897300	       60000
      898200	       40000
      899100	       20000
      900000	       40000
      900900	       40000
      901800	       20000
      902700	       40000
      903600	       60000
      904500	       40000
      905400	       40000
      906300	       40000
      907200	       40000
      908100	       40000
      909000	       40000
      909900	       20000
      910800	           0
      911700	       20000
      912600	       40000
      913500	       40000
      914400	       60000
      915300	       60000
      916200	       40000
      917100	       40000
      918000	       40000
      918900	       40000
      919800	       40000
      920700	       40000
      921600	       20000
      922500	       20000
      923400	       20000
      924300	       20000
      925200	       40000
      926100	       40000
      927000	       60000
      927900	       60000
      928800	       20000
      929700	       20000
      930600	       40000
      931500	       40000
      932400	       40000
      933300	       40000
      934200	       40000
      935100	       20000
      936000	       40000
      936900	       60000
      937800	       20000
      938700	       20000
      939600	       40000
      940500	       20000
      941400	       40000
      942300	       60000
      943200	       40000
      944100	       40000
      945000	       40000
      945900	       20000
      946800	       20000
      947700	       40000
      948600	       40000
      949500	       40000
      950400	       40000
      951300	       40000
      952200	       20000
      953100	       40000
      954000	       40000
      954900	       20000
      955800	       40000
      956700	       40000
      957600	       20000
      958500	       40000
      959400	       60000
      960300	       20000
      961200	       20000
      962100	       40000
      963000	       40000
      963900	       20000
      964800	       40000
      965700	       40000
      966600	       20000
      967500	       40000
      968400	       40000
      969300	       20000
      970200	       40000
      971100	       60000
      972000	       40000
      972900	       40000
      973800	       20000
      974700	       20000
      975600	       20000
      976500	       40000
      977400	       60000
      978300	       40000
      979200	       40000
      980100	       20000
      981000	       20000
      981900	       40000
      982800	       40000
      983700	       40000
      984600	       20000
      985500	       20000
      986400	       40000
      987300	       40000
      988200	       40000
      989100	       40000
      990000	       40000
      990900	       40000
      991800	       40000
      992700	       20000
      993600	       20000
      994500	       40000
      995400	       40000
      996300	       40000
      997200	       40000
      998100	       40000
      999000	       20000
      999900	       20000
     1000800	       40000
     1001700	       40000
     1002600	       40000
     1003500	       40000
     1004400	       20000
     1005300	       20000
     1006200	       60000
     1007100	       60000
     1008000	       20000
     1008900	       20000
     1009800	       40000
     1010700	       20000
     1011600	       40000
     1012500	       40000
     1013400	       20000
     1014300	       40000
     1015200	       40000
     1016100	       20000
     1017000	       40000
     1017900	       60000
     1018800	       40000
     1019700	       20000
     1020600	       20000
     1021500	       20000
     1022400	       20000
     1023300	       20000
     1024200	       20000
     1025100	       60000
     1026000	       60000
     1026900	       40000
     1027800	       40000
     1028700	       40000
     1029600	       40000
     1030500	       40000
     1031400	       20000
     1032300	       20000
     1033200	       40000
     1034100	       20000
     1035000	       20000
     1035900	       40000
     1036800	       40000
     1037700	       40000
     1038600	       40000
     1039500	       20000
     1040400	       20000
     1041300	       40000
     1042200	       40000
     1043100	       40000
     1044000	       40000
     1044900	       40000
     1045800	       40000
     1046700	       20000
     1047600	       20000
     1048500	       40000
     1049400	       40000
     1050300	       40000
     1051200	       40000
     1052100	       20000
     1053000	       20000
     1053900	       40000
     1054800	       40000
     1055700	       40000
     1056600	       20000
     1057500	       20000
     1058400	       40000
     1059300	       40000
     1060200	       40000
     1061100	       40000
     1062000	       40000
     1062900	       20000
     1063800	       20000
     1064700	       40000
     1065600	       40000
     1066500	       40000
     1067400	       40000
     1068300	       40000
     1069200	       40000
     1070100	       20000
     1071000	           0
     1071900	       40000
     1072800	       60000
     1073700	       40000
     1074600	       40000
     1075500	       20000
     1076400	       20000
     1077300	       40000
     1078200	       40000
     1079100	       40000
     1080000	       40000
     1080900	       40000
     1081800	       20000
     1082700	       20000
     1083600	       40000
     1084500	       40000
     1085400	       40000
     1086300	       40000
     1087200	       40000
     1088100	       20000
     1089000	       20000
     1089900	       40000
     1090800	       40000
     1091700	       40000
     1092600	       40000
     1093500	       40000
     1094400	       20000
     1095300	       20000
     1096200	       40000
     1097100	       40000
     1098000	       40000
     1098900	       40000
     1099800	       20000
     1100700	       20000
     1101600	       40000
     1102500	       40000
     1103400	       40000
     1104300	       40000
     1105200	       40000
     1106100	       20000
     1107000	       40000
     1107900	       60000
     1108800	       20000
     1109700	       20000
     1110600	       40000
     1111500	       20000
     1112400	       40000
     1113300	       60000
     1114200	       40000
     1115100	       40000
     1116000	       20000
     1116900	       20000
     1117800	       20000
     1118700	       40000
     1119600	       60000
     1120500	       40000
     1121400	       40000
     1122300	       20000
     1123200	       20000
     1124100	       40000
     1125000	       40000
     1125900	       40000
     1126800	       40000
     1127700	       40000
     1128600	       20000
     1129500	       20000
     1130400	       40000
     1131300	       40000
     1132200	       40000
     1133100	       40000
     1134000	       40000
     1134900	       40000
     1135800	       40000
     1136700	       40000
     1137600	       40000
     1138500	       40000
     1139400	       40000
     1140300	       20000
     1141200	           0
     1142100	       40000
     1143000	       60000
     1143900	       20000
     1144800	       20000
     1145700	       40000
     1146600	       20000
     1147500	       20000
     1148400	       60000
     1149300	       40000
     1150200	       20000
     1151100	       40000
     1152000	       40000
     1152900	       20000
     1153800	       40000
     1154700	       60000
     1155600	       20000
     1156500	       40000
     1157400	       40000
     1158300	       40000
     1159200	       60000
     1160100	       40000
     1161000	       40000
     1161900	       20000
     1162800	       20000
     1163700	       20000
     1164600	           0
     1165500	       40000
     1166400	       60000
     1167300	       40000
     1168200	       20000
     1169100	       20000
     1170000	       40000
     1170900	       20000
     1171800	       40000
     1172700	       60000
     1173600	       40000
     1174500	       20000
     1175400	       20000
     1176300	       20000
     1177200	       40000
     1178100	       60000
     1179000	       40000
     1179900	       40000
     1180800	       20000
     1181700	       20000
     1182600	       20000
     1183500	       40000
     1184400	       60000
     1185300	       40000
     1186200	       20000
     1187100	       20000
     1188000	       40000
     1188900	       40000
     1189800	       40000
     1190700	       40000
     1191600	       40000
     1192500	       20000
     1193400	       20000
     1194300	       20000
     1195200	       20000
     1196100	       60000
     1197000	       60000
     1197900	       40000
     1198800	       20000
     1199700	       20000
     1200600	       40000
     1201500	       40000
     1202400	       40000
     1203300	       40000
     1204200	       40000
     1205100	       20000
     1206000	       20000
     1206900	       40000
     1207800	       40000
     1208700	       40000
     1209600	       40000
     1210500	       40000
     1211400	       20000
     1212300	       20000
     1213200	       40000
     1214100	       40000
     1215000	       40000
     1215900	       40000
     1216800	       40000
     1217700	       20000
     1218600	       20000
     1219500	       40000
     1220400	       40000
     1221300	       40000
     1222200	       40000
     1223100	       20000
     1224000	       20000
     1224900	       40000
     1225800	       40000
     1226700	       40000
     1227600	       40000
     1228500	       40000
     1229400	       20000
     1230300	       20000
     1231200	       40000
     1232100	       40000
     1233000	       40000
     1233900	       40000
     1234800	       40000
     1235700	       20000
     1236600	       20000
     1237500	       40000
     1238400	       40000
     1239300	       40000
     1240200	       40000
     1241100	       20000
     1242000	       20000
     1242900	       40000
     1243800	       40000
     1244700	       40000
     1245600	       40000
     1246500	       40000
     1247400	       60000
     1248300	       60000
     1249200	       40000
     1250100	       40000
     1251000	       20000
     1251900	           0
     1252800	       40000
     1253700	       60000
     1254600	       20000
     1255500	       20000
     1256400	       40000
     1257300	       40000
     1258200	       20000
     1259100	       40000
     1260000	       60000
     1260900	       60000
     1261800	       60000
     1262700	       20000
     1263600	       40000
     1264500	       60000
     1265400	       40000
     1266300	       40000
     1267200	       20000
     1268100	       20000
     1269000	       60000
     1269900	       40000
     1270800	       20000
     1271700	       40000
     1272600	       40000
     1273500	       40000
     1274400	       40000
     1275300	       40000
     1276200	       20000
     1277100	       20000
     1278000	       40000
     1278900	       40000
     1279800	       20000
     1280700	       20000
     1281600	       40000
     1282500	       40000
     1283400	       40000
     1284300	       40000
     1285200	       40000
     1286100	       60000
     1287000	       60000
     1287900	       40000
     1288800	       40000
     1289700	       20000
     1290600	       20000
     1291500	       40000
     1292400	       40000
     1293300	       40000
     1294200	       40000
     1295100	       20000
     1296000	           0
     1296900	       40000
     1297800	       60000
     1298700	       40000
     1299600	       40000
     1300500	       40000
     1301400	       20000
     1302300	       20000
     1303200	       40000
     1304100	       40000
     1305000	       40000
     1305900	       40000
     1306800	       40000
     1307700	       60000
     1308600	       60000
     1309500	       40000
     1310400	       40000
     1311300	       20000
     1312200	       20000
     1313100	       40000
     1314000	       40000
     1314900	       40000
     1315800	       40000
     1316700	       40000
     1317600	       40000
     1318500	       40000
     1319400	       40000
     1320300	       40000
     1321200	       40000
     1322100	       40000
     1323000	       20000
     1323900	       40000
     1324800	       60000
     1325700	       20000
     1326600	       20000
     1327500	       40000
     1328400	       20000
     1329300	       40000
     1330200	       60000
     1331100	       40000
     1332000	       20000
     1332900	       20000
     1333800	       40000
     1334700	       20000
     1335600	       20000
     1336500	       40000
     1337400	       40000
     1338300	       60000
     1339200	       60000
     1340100	       40000
     1341000	       40000
     1341900	       40000
     1342800	       40000
     1343700	       40000
     1344600	       20000
     1345500	       20000
     1346400	       40000
     1347300	       40000
     1348200	       40000
     1349100	       20000
     1350000	       40000
     1350900	       40000
     1351800	       40000
     1352700	       80000
     1353600	       60000
     1354500	       20000
     1355400	       40000
     1356300	       60000
     1357200	       40000
     1358100	       40000
     1359000	       40000
     1359900	       20000
     1360800	       40000
     1361700	       40000
     1362600	       20000
     1363500	       40000
     1364400	       40000
     1365300	       40000
     1366200	       20000
     1367100	           0
     1368000	       40000
     1368900	       60000
     1369800	       40000
     1370700	       40000
     1371600	       20000
     1372500	       20000
     1373400	       60000
     1374300	       60000
     1375200	       20000
     1376100	       20000
     1377000	       40000
     1377900	       40000
     1378800	       40000
     1379700	       40000
     1380600	       20000
     1381500	       20000
     1382400	       40000
     1383300	       40000
     1384200	       40000
     1385100	       40000
     1386000	       40000
     1386900	       40000
     1387800	       40000
     1388700	       20000
     1389600	       40000
     1390500	       60000
     1391400	       40000
     1392300	       40000
     1393200	       40000
     1394100	       20000
     1395000	       20000
     1395900	       40000
     1396800	       40000
     1397700	       40000
     1398600	       40000
     1399500	       20000
     1400400	       40000
     1401300	       60000
     1402200	       40000
     1403100	       40000
     1404000	       40000
     1404900	       20000
     1405800	       20000
     1406700	       40000
     1407600	       40000
     1408500	       40000
     1409400	       40000
     1410300	       40000
     1411200	       20000
     1412100	       40000
     1413000	       80000
     1413900	       60000
     1414800	       20000
     1415700	       20000
     1416600	       40000
     1417500	       40000
     1418400	       40000
     1419300	       40000
     1420200	       40000
     1421100	       20000
     1422000	       20000
     1422900	       40000
     1423800	       60000
     1424700	       60000
     1425600	       40000
     1426500	       40000
     1427400	       40000
     1428300	       40000
     1429200	       40000
     1430100	       40000
     1431000	       20000
     1431900	       40000
     1432800	       60000
     1433700	       40000
     1434600	       40000
     1435500	       40000
     1436400	       40000
     1437300	       40000
     1438200	       40000
     1439100	       40000
     1440000	       40000
     1440900	       40000
     1441800	       40000
     1442700	       40000
     1443600	       40000
     1444500	       40000
     1445400	       40000
     1446300	       40000
     1447200	       40000
     1448100	       40000
     1449000	       40000
     1449900	       40000
     1450800	       20000
     1451700	       20000
     1452600	       40000
     1453500	       40000
     1454400	       40000
     1455300	       20000
     1456200	       20000
     1457100	       40000
     1458000	       40000
     1458900	       40000
     1459800	       60000
     1460700	       60000
     1461600	       40000
     1462500	       40000
     1463400	       40000
     1464300	       40000
     1465200	       40000
     1466100	       20000
     1467000	       20000
     1467900	       20000
     1468800	       40000
     1469700	       60000
     1470600	       40000
     1471500	       20000
     1472400	       20000
     1473300	       40000
     1474200	       20000
     1475100	       40000
     1476000	       60000
     1476900	       40000
     1477800	       40000
     1478700	       40000
     1479600	       20000
     1480500	       40000
     1481400	       60000
     1482300	       20000
     1483200	       20000
     1484100	       40000
     1485000	       40000
     1485900	       40000
     1486800	       40000
     1487700	       40000
     1488600	       40000
     1489500	       40000
     1490400	       20000
     1491300	       40000
     1492200	       60000
     1493100	       20000
     1494000	       20000
     1494900	       40000
     1495800	       40000
     1496700	       40000
     1497600	       40000
     1498500	       40000
     1499400	       40000
     1500300	       40000
     1501200	       20000
     1502100	       20000
     1503000	       60000
     1503900	       40000
     1504800	       40000
     1505700	       60000
     1506600	       40000
