#1
double table(35041,2)
# Time[s]	Q_flow[W]
     5660100	       15732
     5661000	       14521
     5661900	       15732
     5662800	       16942
     5663700	       18152
     5664600	       18152
     5665500	       14521
     5666400	       12101
     5667300	       10891
     5668200	       10891
     5669100	       13311
     5670000	       14521
     5670900	       16942
     5671800	       18152
     5672700	       16942
     5673600	       25413
     5674500	       31463
     5675400	       27833
     5676300	       22992
     5677200	       16942
     5678100	       13311
     5679000	       12101
     5679900	       12101
     5680800	       10891
     5681700	        9681
     5682600	        8471
     5683500	        8471
     5684400	        9681
     5685300	       10891
     5686200	        9681
     5687100	        9681
     5688000	        9681
     5688900	        9681
     5689800	       10891
     5690700	        9681
     5691600	       10891
     5692500	       10891
     5693400	       10891
     5694300	       10891
     5695200	        9681
     5696100	       10891
     5697000	       10891
     5697900	        9681
     5698800	        9681
     5699700	        8471
     5700600	        9681
     5701500	        9681
     5702400	        8471
     5703300	       10891
     5704200	        9681
     5705100	        8471
     5706000	        8471
     5706900	        9681
     5707800	       10891
     5708700	        8471
     5709600	        8471
     5710500	        8471
     5711400	        8471
     5712300	        9681
     5713200	        8471
     5714100	        7261
     5715000	        9681
     5715900	        9681
     5716800	        8471
     5717700	        9681
     5718600	       10891
     5719500	       10891
     5720400	        9681
     5721300	        8471
     5722200	        8471
     5723100	        9681
     5724000	        8471
     5724900	        8471
     5725800	        9681
     5726700	        8471
     5727600	        8471
     5728500	       12101
     5729400	       12101
     5730300	       10891
     5731200	        9681
     5732100	        8471
     5733000	       10891
     5733900	       10891
     5734800	       10891
     5735700	       12101
     5736600	       10891
     5737500	        9681
     5738400	       12101
     5739300	       12101
     5740200	       10891
     5741100	       12101
     5742000	        9681
     5742900	       10891
     5743800	       13311
     5744700	       10891
     5745600	       10891
     5746500	       10891
     5747400	       10891
     5748300	       10891
     5749200	       10286
     5750100	       10891
     5751000	       11496
     5751900	       12101
     5752800	        9681
     5753700	        9681
     5754600	       10891
     5755500	       10891
     5756400	       12101
     5757300	       10891
     5758200	       10891
     5759100	       10891
     5760000	       10891
     5760900	       10891
     5761800	       10891
     5762700	        9681
     5763600	        9681
     5764500	       10891
     5765400	       12101
     5766300	       12101
     5767200	        9681
     5768100	        9681
     5769000	        9681
     5769900	        8471
     5770800	        9681
     5771700	        9681
     5772600	        8471
     5773500	        9681
     5774400	        9681
     5775300	        8471
     5776200	        7261
     5777100	        8471
     5778000	        8471
     5778900	        8471
     5779800	        9681
     5780700	        9681
     5781600	       10891
     5782500	        9681
     5783400	        9681
     5784300	        9681
     5785200	        8471
     5786100	        9681
     5787000	        9681
     5787900	        8471
     5788800	        7261
     5789700	        9681
     5790600	       10891
     5791500	       10891
     5792400	        9681
     5793300	        7261
     5794200	        8471
     5795100	        8471
     5796000	        8471
     5796900	        9681
     5797800	        8471
     5798700	        8471
     5799600	        8471
     5800500	        7261
     5801400	        8471
     5802300	        7261
     5803200	        6051
     5804100	        9681
     5805000	        9681
     5805900	        8471
     5806800	        8471
     5807700	        9681
     5808600	        9681
     5809500	        8471
     5810400	        8471
     5811300	        7261
     5812200	        8471
     5813100	       10891
     5814000	       12101
     5814900	        9681
     5815800	        7261
     5816700	       10891
     5817600	       10891
     5818500	        7261
     5819400	        7261
     5820300	        9681
     5821200	        8471
     5822100	        7261
     5823000	       10891
     5823900	        9681
     5824800	        7261
     5825700	        8471
     5826600	        8471
     5827500	        8471
     5828400	        8471
     5829300	        9681
     5830200	       10891
     5831100	        9681
     5832000	        9681
     5832900	        7261
     5833800	        7261
     5834700	        9681
     5835600	       10891
     5836500	        9681
     5837400	        8471
     5838300	        8471
     5839200	        8471
     5840100	        9681
     5841000	        8471
     5841900	        8471
     5842800	       10891
     5843700	       10891
     5844600	        8471
     5845500	        8471
     5846400	        9681
     5847300	        9681
     5848200	        8471
     5849100	        8471
     5850000	       10891
     5850900	        9681
     5851800	        8471
     5852700	        9681
     5853600	        8471
     5854500	        9681
     5855400	       10891
     5856300	        9681
     5857200	        8471
     5858100	        7261
     5859000	        8471
     5859900	        9681
     5860800	        8471
     5861700	        8471
     5862600	       10891
     5863500	        9681
     5864400	        8471
     5865300	        8471
     5866200	        7261
     5867100	        9681
     5868000	        9681
     5868900	        7261
     5869800	        8471
     5870700	        9681
     5871600	        8471
     5872500	        8471
     5873400	        8471
     5874300	        8471
     5875200	        9681
     5876100	        9681
     5877000	        8471
     5877900	        8471
     5878800	        9681
     5879700	        8471
     5880600	        8471
     5881500	        9681
     5882400	        9681
     5883300	        8471
     5884200	        7261
     5885100	        9681
     5886000	       10891
     5886900	        8471
     5887800	        8471
     5888700	        8471
     5889600	        6051
     5890500	        9681
     5891400	       10891
     5892300	        8471
     5893200	        7261
     5894100	        6051
     5895000	        8471
     5895900	        9681
     5896800	        9681
     5897700	        8471
     5898600	        6051
     5899500	        6051
     5900400	        7261
     5901300	        9681
     5902200	       10891
     5903100	        9681
     5904000	        8471
     5904900	        7261
     5905800	        7261
     5906700	        7261
     5907600	        9681
     5908500	        9681
     5909400	        8471
     5910300	        8471
     5911200	        8471
     5912100	       10891
     5913000	        9681
     5913900	        8471
     5914800	        9681
     5915700	        9681
     5916600	        9681
     5917500	        9681
     5918400	        9681
     5919300	        9681
     5920200	        9681
     5921100	        9681
     5922000	        8471
     5922900	        9681
     5923800	        9681
     5924700	        7261
     5925600	        7261
     5926500	        9681
     5927400	       10891
     5928300	        8471
     5929200	        7261
     5930100	        8471
     5931000	        9681
     5931900	        8471
     5932800	        9681
     5933700	        9681
     5934600	        8471
     5935500	        9681
     5936400	       10891
     5937300	        9681
     5938200	        8471
     5939100	       10891
     5940000	        8471
     5940900	        7261
     5941800	        9681
     5942700	        9681
     5943600	        8471
     5944500	        7261
     5945400	        8471
     5946300	        9681
     5947200	       10891
     5948100	        9681
     5949000	        7261
     5949900	        8471
     5950800	        9681
     5951700	        7261
     5952600	        8471
     5953500	       10891
     5954400	        8471
     5955300	        7261
     5956200	        8471
     5957100	        8471
     5958000	        8471
     5958900	        9681
     5959800	        8471
     5960700	        8471
     5961600	        8471
     5962500	        9681
     5963400	        8471
     5964300	        7261
     5965200	        9681
     5966100	        7261
     5967000	        7261
     5967900	        8471
     5968800	        8471
     5969700	        9681
     5970600	        8471
     5971500	        8471
     5972400	        7261
     5973300	        8471
     5974200	        9681
     5975100	        8471
     5976000	        8471
     5976900	        8471
     5977800	        8471
     5978700	        7261
     5979600	        9681
     5980500	        8471
     5981400	        6051
     5982300	        8471
     5983200	        9681
     5984100	        9681
     5985000	       10891
     5985900	       10891
     5986800	       12101
     5987700	       13311
     5988600	        9681
     5989500	        8471
     5990400	        9681
     5991300	        8471
     5992200	        8471
     5993100	        9681
     5994000	        8471
     5994900	        6051
     5995800	        7261
     5996700	        8471
     5997600	        9681
     5998500	        9681
     5999400	        7261
     6000300	        9681
     6001200	       10891
     6002100	        9681
     6003000	        9681
     6003900	        9681
     6004800	        9681
     6005700	        9681
     6006600	       10891
     6007500	       10891
     6008400	        9681
     6009300	        9681
     6010200	        9681
     6011100	       10891
     6012000	       13311
     6012900	       14521
     6013800	       14521
     6014700	       13311
     6015600	       13311
     6016500	       13311
     6017400	       13311
     6018300	       13311
     6019200	       13311
     6020100	       13311
     6021000	        9681
     6021900	       10891
     6022800	       12101
     6023700	        9681
     6024600	       10891
     6025500	       10891
     6026400	       10891
     6027300	       10891
     6028200	        9681
     6029100	        9681
     6030000	       10891
     6030900	       10891
     6031800	        9681
     6032700	        9681
     6033600	        9681
     6034500	       10891
     6035400	       10891
     6036300	        9681
     6037200	       12101
     6038100	       13311
     6039000	       10891
     6039900	       10891
     6040800	       12101
     6041700	        9681
     6042600	        9681
     6043500	       10891
     6044400	        9681
     6045300	        9681
     6046200	        9681
     6047100	        9681
     6048000	       10891
     6048900	       10891
     6049800	        9681
     6050700	       10891
     6051600	        9681
     6052500	        9681
     6053400	       10891
     6054300	        9681
     6055200	        9681
     6056100	       10891
     6057000	       10891
     6057900	        9681
     6058800	        9681
     6059700	        9681
     6060600	       10891
     6061500	       10891
     6062400	        7261
     6063300	        9681
     6064200	       12101
     6065100	       10891
     6066000	       15732
     6066900	       15732
     6067800	       12101
     6068700	       12101
     6069600	       10891
     6070500	        8471
     6071400	        8471
     6072300	        9681
     6073200	       10891
     6074100	       12101
     6075000	       10891
     6075900	        8471
     6076800	        9681
     6077700	        9681
     6078600	        7261
     6079500	        6051
     6080400	        6051
     6081300	        7261
     6082200	        7261
     6083100	        8471
     6084000	       10891
     6084900	       10891
     6085800	       10891
     6086700	        9681
     6087600	       10891
     6088500	       13311
     6089400	       13311
     6090300	       15732
     6091200	       15732
     6092100	       15732
     6093000	       16942
     6093900	       19362
     6094800	       19362
     6095700	       16942
     6096600	       18152
     6097500	       19362
     6098400	       16942
     6099300	       16942
     6100200	       20572
     6101100	       20572
     6102000	       16942
     6102900	       15732
     6103800	       15732
     6104700	       14521
     6105600	       14521
     6106500	       14521
     6107400	       14521
     6108300	       14521
     6109200	       15732
     6110100	       15732
     6111000	       15732
     6111900	       15732
     6112800	       14521
     6113700	       13311
     6114600	       12101
     6115500	       10891
     6116400	        8471
     6117300	       10891
     6118200	       12101
     6119100	       10891
     6120000	       13311
     6120900	       12101
     6121800	       10891
     6122700	       12101
     6123600	       12101
     6124500	       13311
     6125400	       13311
     6126300	       12101
     6127200	       14521
     6128100	       14521
     6129000	       13311
     6129900	       12101
     6130800	        9681
     6131700	       10891
     6132600	       12101
     6133500	       10891
     6134400	       10891
     6135300	       10891
     6136200	       10891
     6137100	       12101
     6138000	       10891
     6138900	        9681
     6139800	        9681
     6140700	       10891
     6141600	       10891
     6142500	        9681
     6143400	        9681
     6144300	        9681
     6145200	       10891
     6146100	       12101
     6147000	        9681
     6147900	        9681
     6148800	       10891
     6149700	        9681
     6150600	        9681
     6151500	       10891
     6152400	       12101
     6153300	        9681
     6154200	        8471
     6155100	       10891
     6156000	       10891
     6156900	        9681
     6157800	        9681
     6158700	       10891
     6159600	       10891
     6160500	       10891
     6161400	       10891
     6162300	       12101
     6163200	       13311
     6164100	       10891
     6165000	       12101
     6165900	       13311
     6166800	       13311
     6167700	       13311
     6168600	       10891
     6169500	        9681
     6170400	        9681
     6171300	        9681
     6172200	        9681
     6173100	       10891
     6174000	       13311
     6174900	       16942
     6175800	       16942
     6176700	       10891
     6177600	       10891
     6178500	       12101
     6179400	       10891
     6180300	       10891
     6181200	        9681
     6182100	       10891
     6183000	       10891
     6183900	       10891
     6184800	       10891
     6185700	       10891
     6186600	       10891
     6187500	        8471
     6188400	        9681
     6189300	       12101
     6190200	       12101
     6191100	       12101
     6192000	       12101
     6192900	       12101
     6193800	       12101
     6194700	       10891
     6195600	        9681
     6196500	        9681
     6197400	       10891
     6198300	       10891
     6199200	        9681
     6200100	        9681
     6201000	        9681
     6201900	       10891
     6202800	       10891
     6203700	        8471
     6204600	        7261
     6205500	        7261
     6206400	        9681
     6207300	       10891
     6208200	        9681
     6209100	        7261
     6210000	        8471
     6210900	       12101
     6211800	       10891
     6212700	        9681
     6213600	        7261
     6214500	        7261
     6215400	        8471
     6216300	        9681
     6217200	        9681
     6218100	        7261
     6219000	        9681
     6219900	        8471
     6220800	        6051
     6221700	        8471
     6222600	        9681
     6223500	        8471
     6224400	        8471
     6225300	       10891
     6226200	        9681
     6227100	        7261
     6228000	        8471
     6228900	        8471
     6229800	        8471
     6230700	        9681
     6231600	        8471
     6232500	        7261
     6233400	        8471
     6234300	        8471
     6235200	        8471
     6236100	        8471
     6237000	        8471
     6237900	       10891
     6238800	        9681
     6239700	        8471
     6240600	        8471
     6241500	        8471
     6242400	        9681
     6243300	        9681
     6244200	        9681
     6245100	       10891
     6246000	       10891
     6246900	        8471
     6247800	        8471
     6248700	        9681
     6249600	        9681
     6250500	        8471
     6251400	        9681
     6252300	        9681
     6253200	        8471
     6254100	        9681
     6255000	        8471
     6255900	        8471
     6256800	        9681
     6257700	        8471
     6258600	        7261
     6259500	        8471
     6260400	        9681
     6261300	       10891
     6262200	       13311
     6263100	       13311
     6264000	       10891
     6264900	        9681
     6265800	       10891
     6266700	       12101
     6267600	       10891
     6268500	        9681
     6269400	       10891
     6270300	       10891
     6271200	        9681
     6272100	       10891
     6273000	       12101
     6273900	       10891
     6274800	        9681
     6275700	       12101
     6276600	       12101
     6277500	       10891
     6278400	       12101
     6279300	       10891
     6280200	       10891
     6281100	       12101
     6282000	       10891
     6282900	        9681
     6283800	        9681
     6284700	       10891
     6285600	       12101
     6286500	       10891
     6287400	        9681
     6288300	        8471
     6289200	        7261
     6290100	        8471
     6291000	        9681
     6291900	        9681
     6292800	       10891
     6293700	        9681
     6294600	        9681
     6295500	        9681
     6296400	        8471
     6297300	       12101
     6298200	       10891
     6299100	        6051
     6300000	        8471
     6300900	        9681
     6301800	        7261
     6302700	        8471
     6303600	        9681
     6304500	        9681
     6305400	        7261
     6306300	        7261
     6307200	        8471
     6308100	        8471
     6309000	        8471
     6309900	        9681
     6310800	        9681
     6311700	        7261
     6312600	        8471
     6313500	       10891
     6314400	       10891
     6315300	        8471
     6316200	        8471
     6317100	        9681
     6318000	        9681
     6318900	       10891
     6319800	       10891
     6320700	       10891
     6321600	        9681
     6322500	        8471
     6323400	        9681
     6324300	        9681
     6325200	        9681
     6326100	        9681
     6327000	        9681
     6327900	        9681
     6328800	        9681
     6329700	       10891
     6330600	       10891
     6331500	       10891
     6332400	        9681
     6333300	        8471
     6334200	        8471
     6335100	        9681
     6336000	        9681
     6336900	        7261
     6337800	        8471
     6338700	        9681
     6339600	        9681
     6340500	        9681
     6341400	        8471
     6342300	        7261
     6343200	        8471
     6344100	        7261
     6345000	        6051
     6345900	        9681
     6346800	       10891
     6347700	        9681
     6348600	        9681
     6349500	        9681
     6350400	        9681
     6351300	        9681
     6352200	       10891
     6353100	       10891
     6354000	       12101
     6354900	       12101
     6355800	        9681
     6356700	        9681
     6357600	       10891
     6358500	       10891
     6359400	       10891
     6360300	       12101
     6361200	        9681
     6362100	        8471
     6363000	       10891
     6363900	       10891
     6364800	        9681
     6365700	       12101
     6366600	       10891
     6367500	        8471
     6368400	       12101
     6369300	        9681
     6370200	        7261
     6371100	       10891
     6372000	       10891
     6372900	        8471
     6373800	        8471
     6374700	        9681
     6375600	        9681
     6376500	       10891
     6377400	        9681
     6378300	        8471
     6379200	        8471
     6380100	        7261
     6381000	        8471
     6381900	        9681
     6382800	        8471
     6383700	        7261
     6384600	        8471
     6385500	        8471
     6386400	        7261
     6387300	        8471
     6388200	       10891
     6389100	       10891
     6390000	        7261
     6390900	        7261
     6391800	        8471
     6392700	        9681
     6393600	        9681
     6394500	        7261
     6395400	        6051
     6396300	        7261
     6397200	        9681
     6398100	        8471
     6399000	        7261
     6399900	        8471
     6400800	        9681
     6401700	        9681
     6402600	        8471
     6403500	        8471
     6404400	        9681
     6405300	        8471
     6406200	        8471
     6407100	        9681
     6408000	        8471
     6408900	        8471
     6409800	        9681
     6410700	        8471
     6411600	        8471
     6412500	        9681
     6413400	        9681
     6414300	        9681
     6415200	        9681
     6416100	        9681
     6417000	        8471
     6417900	        7261
     6418800	        8471
     6419700	        8471
     6420600	       10891
     6421500	       12101
     6422400	        7261
     6423300	        4840
     6424200	        7261
     6425100	        8471
     6426000	        7261
     6426900	        7261
     6427800	        6051
     6428700	        6051
     6429600	        7261
     6430500	        7261
     6431400	        6051
     6432300	        6051
     6433200	        7261
     6434100	        7261
     6435000	        9681
     6435900	        9681
     6436800	        8471
     6437700	       10891
     6438600	        8471
     6439500	        6051
     6440400	        9681
     6441300	        9681
     6442200	        7261
     6443100	        9681
     6444000	       10891
     6444900	        9681
     6445800	        8471
     6446700	        7261
     6447600	        8471
     6448500	        9681
     6449400	        9681
     6450300	        8471
     6451200	        8471
     6452100	        9681
     6453000	        8471
     6453900	        8471
     6454800	       10891
     6455700	        9681
     6456600	        9681
     6457500	       10891
     6458400	        8471
     6459300	        7261
     6460200	        8471
     6461100	        9681
     6462000	       10891
     6462900	        7261
     6463800	        4840
     6464700	        7261
     6465600	        9681
     6466500	        9681
     6467400	        8471
     6468300	        8471
     6469200	        8471
     6470100	        8471
     6471000	        9681
     6471900	       10891
     6472800	        9681
     6473700	        8471
     6474600	        7261
     6475500	        7261
     6476400	        8471
     6477300	        9681
     6478200	        8471
     6479100	        7261
     6480000	        7261
     6480900	        8471
     6481800	        8471
     6482700	        7261
     6483600	        9681
     6484500	        9681
     6485400	        8471
     6486300	        8471
     6487200	        7261
     6488100	        7261
     6489000	        9681
     6489900	       10891
     6490800	        8471
     6491700	        6051
     6492600	        6051
     6493500	        9681
     6494400	        9681
     6495300	        9681
     6496200	        9681
     6497100	        8471
     6498000	        8471
     6498900	        8471
     6499800	        8471
     6500700	        8471
     6501600	        7261
     6502500	        7261
     6503400	        9681
     6504300	        8471
     6505200	        7261
     6506100	        7261
     6507000	        8471
     6507900	        8471
     6508800	        8471
     6509700	        8471
     6510600	        9681
     6511500	        8471
     6512400	        8471
     6513300	        9681
     6514200	        8471
     6515100	        8471
     6516000	        7261
     6516900	        8471
     6517800	        9681
     6518700	        9681
     6519600	        8471
     6520500	        7261
     6521400	        7261
     6522300	       10891
     6523200	       10891
     6524100	        8471
     6525000	        8471
     6525900	        7261
     6526800	        7261
     6527700	        9681
     6528600	       10891
     6529500	        9681
     6530400	       10891
     6531300	       12101
     6532200	       12101
     6533100	       10891
     6534000	       13311
     6534900	       14521
     6535800	       13311
     6536700	       13311
     6537600	       12101
     6538500	       13311
     6539400	       13311
     6540300	       14521
     6541200	       15732
     6542100	       14521
     6543000	       10891
     6543900	        8471
     6544800	        9681
     6545700	       12101
     6546600	       10891
     6547500	        8471
     6548400	        9681
     6549300	        9681
     6550200	        8471
     6551100	        8471
     6552000	        9681
     6552900	        9681
     6553800	        8471
     6554700	        8471
     6555600	        8471
     6556500	        7261
     6557400	        8471
     6558300	        9681
     6559200	        7261
     6560100	        7261
     6561000	        7261
     6561900	        7261
     6562800	        9681
     6563700	        9681
     6564600	        8471
     6565500	        8471
     6566400	        8471
     6567300	        8471
     6568200	        8471
     6569100	        8471
     6570000	        9681
     6570900	        9681
     6571800	        8471
     6572700	        9681
     6573600	       10891
     6574500	        8471
     6575400	        8471
     6576300	        7261
     6577200	        7261
     6578100	        9681
     6579000	        8471
     6579900	        8471
     6580800	        8471
     6581700	        7261
     6582600	       10891
     6583500	       10891
     6584400	        7261
     6585300	        8471
     6586200	        9681
     6587100	        9681
     6588000	        8471
     6588900	        8471
     6589800	        8471
     6590700	        8471
     6591600	        8471
     6592500	        8471
     6593400	       10891
     6594300	       12101
     6595200	        9681
     6596100	        8471
     6597000	        9681
     6597900	       10891
     6598800	        9681
     6599700	        8471
     6600600	        9681
     6601500	       10891
     6602400	       10891
     6603300	        9681
     6604200	        9681
     6605100	        7261
     6606000	        1210
     6606900	       -3630
     6607800	           0
     6608700	       13311
     6609600	       38724
     6610500	       42354
     6611400	       25413
     6612300	       19362
     6613200	       15732
     6614100	       14521
     6615000	       12101
     6615900	        9681
     6616800	        9681
     6617700	       10891
     6618600	       12101
     6619500	       13311
     6620400	       14521
     6621300	       14521
     6622200	       16942
     6623100	       16942
     6624000	       15732
     6624900	       15732
     6625800	       15732
     6626700	       15732
     6627600	       14521
     6628500	       15732
     6629400	       14521
     6630300	       14521
     6631200	       15732
     6632100	       14521
     6633000	       14521
     6633900	       13311
     6634800	       14521
     6635700	       16942
     6636600	       14521
     6637500	       13311
     6638400	       12101
     6639300	       10891
     6640200	        8471
     6641100	        7261
     6642000	       10891
     6642900	       13311
     6643800	       15732
     6644700	       15732
     6645600	       13311
     6646500	        9681
     6647400	        8471
     6648300	        9681
     6649200	        8471
     6650100	        8471
     6651000	        9681
     6651900	        8471
     6652800	        8471
     6653700	        8471
     6654600	        7261
     6655500	        8471
     6656400	        9681
     6657300	        8471
     6658200	        6051
     6659100	        7261
     6660000	        8471
     6660900	        9681
     6661800	       10891
     6662700	        8471
     6663600	        7261
     6664500	        8471
     6665400	        7261
     6666300	        7261
     6667200	        8471
     6668100	        7261
     6669000	        7261
     6669900	        7261
     6670800	        8471
     6671700	        9681
     6672600	        9681
     6673500	        8471
     6674400	        8471
     6675300	        8471
     6676200	        9681
     6677100	        9681
     6678000	        8471
     6678900	        9681
     6679800	        9681
     6680700	        9681
     6681600	       12101
     6682500	       12101
     6683400	        8471
     6684300	       10891
     6685200	       12101
     6686100	       10891
     6687000	       10891
     6687900	        8471
     6688800	        8471
     6689700	       10891
     6690600	       12101
     6691500	       12101
     6692400	       13311
     6693300	        8471
     6694200	        6051
     6695100	       13311
     6696000	       16942
     6696900	       16942
     6697800	       16942
     6698700	       15732
     6699600	       15732
     6700500	       18152
     6701400	       16942
     6702300	       14521
     6703200	       14521
     6704100	       14521
     6705000	       16942
     6705900	       16942
     6706800	       14521
     6707700	       14521
     6708600	       14521
     6709500	       15732
     6710400	       14521
     6711300	       13311
     6712200	       14521
     6713100	       15732
     6714000	       15732
     6714900	       14521
     6715800	       15732
     6716700	       16942
     6717600	       14521
     6718500	       13311
     6719400	       18152
     6720300	       20572
     6721200	       15732
     6722100	       12101
     6723000	       10891
     6723900	        9681
     6724800	        9681
     6725700	        9681
     6726600	        7261
     6727500	        7261
     6728400	        8471
     6729300	        8471
     6730200	        9681
     6731100	        9681
     6732000	        8471
     6732900	        8471
     6733800	        9681
     6734700	        8471
     6735600	        9681
     6736500	       10891
     6737400	        8471
     6738300	        8471
     6739200	        9681
     6740100	        9681
     6741000	        8471
     6741900	        8471
     6742800	        8471
     6743700	        8471
     6744600	        8471
     6745500	        8471
     6746400	        9681
     6747300	        8471
     6748200	        8471
     6749100	        8471
     6750000	        8471
     6750900	        8471
     6751800	        8471
     6752700	        8471
     6753600	        9681
     6754500	        8471
     6755400	        7261
     6756300	       10891
     6757200	       10891
     6758100	        9681
     6759000	       10891
     6759900	        8471
     6760800	        7261
     6761700	        8471
     6762600	        8471
     6763500	        9681
     6764400	        8471
     6765300	        9681
     6766200	       12101
     6767100	        9681
     6768000	       10891
     6768900	       12101
     6769800	        9681
     6770700	       10891
     6771600	       10891
     6772500	       10891
     6773400	       12101
     6774300	       10891
     6775200	        9681
     6776100	       10891
     6777000	       10891
     6777900	        9681
     6778800	       10891
     6779700	       10891
     6780600	        8471
     6781500	        9681
     6782400	       10891
     6783300	        9681
     6784200	       10891
     6785100	        9681
     6786000	        8471
     6786900	        9681
     6787800	        9681
     6788700	       10891
     6789600	       13311
     6790500	       14521
     6791400	       16942
     6792300	       16942
     6793200	       13311
     6794100	       13311
     6795000	       13311
     6795900	       12101
     6796800	       12101
     6797700	       12101
     6798600	       12101
     6799500	       12101
     6800400	       12101
     6801300	       10891
     6802200	       10891
     6803100	       10891
     6804000	       10891
     6804900	        9681
     6805800	        8471
     6806700	       10891
     6807600	        9681
     6808500	        9681
     6809400	       10891
     6810300	        9681
     6811200	        8471
     6812100	        8471
     6813000	        9681
     6813900	        9681
     6814800	        8471
     6815700	        8471
     6816600	       10891
     6817500	        9681
     6818400	        9681
     6819300	       10891
     6820200	        8471
     6821100	        8471
     6822000	        8471
     6822900	        9681
     6823800	        9681
     6824700	        7261
     6825600	        8471
     6826500	        8471
     6827400	        9681
     6828300	       10891
     6829200	        9681
     6830100	        9681
     6831000	        9681
     6831900	        8471
     6832800	        9681
     6833700	        9681
     6834600	        8471
     6835500	        8471
     6836400	        7261
     6837300	        8471
     6838200	        8471
     6839100	        8471
     6840000	        8471
     6840900	       10891
     6841800	       10891
     6842700	        7261
     6843600	        8471
     6844500	        8471
     6845400	        7261
     6846300	        7261
     6847200	        8471
     6848100	        9681
     6849000	       10891
     6849900	       10891
     6850800	        9681
     6851700	        8471
     6852600	        8471
     6853500	        9681
     6854400	        8471
     6855300	        2420
     6856200	       -2420
     6857100	       -3630
     6858000	        2420
     6858900	       16942
     6859800	       26623
     6860700	       27833
     6861600	       21782
     6862500	       14521
     6863400	       10891
     6864300	       10891
     6865200	       12101
     6866100	        8471
     6867000	        4840
     6867900	        4840
     6868800	        7261
     6869700	        9681
     6870600	       10891
     6871500	       12101
     6872400	       13311
     6873300	       15732
     6874200	       16942
     6875100	       16942
     6876000	       15732
     6876900	       15732
     6877800	       16942
     6878700	       16942
     6879600	       15732
     6880500	       14521
     6881400	       14521
     6882300	       15732
     6883200	       15732
     6884100	       14521
     6885000	       14521
     6885900	       14521
     6886800	       16942
     6887700	       18152
     6888600	       15732
     6889500	       16942
     6890400	       29043
     6891300	       31463
     6892200	       21782
     6893100	       18152
     6894000	       15732
     6894900	       10891
     6895800	        6051
     6896700	        8471
     6897600	        9681
     6898500	        7261
     6899400	        9681
     6900300	       12101
     6901200	       13311
     6902100	       12101
     6903000	       13311
     6903900	       15732
     6904800	       18152
     6905700	       26623
     6906600	       29043
     6907500	       21782
     6908400	       16942
     6909300	       15732
     6910200	       12101
     6911100	        7261
     6912000	        6051
     6912900	        9681
     6913800	       10891
     6914700	       15732
     6915600	       20572
     6916500	       19362
     6917400	       19362
     6918300	       18152
     6919200	       14521
     6920100	       13311
     6921000	       13311
     6921900	       10891
     6922800	       10891
     6923700	       12101
     6924600	       12101
     6925500	       12101
     6926400	       12101
     6927300	       14521
     6928200	       13311
     6929100	       12101
     6930000	       16942
     6930900	       15732
     6931800	       14521
     6932700	       15732
     6933600	       13311
     6934500	       12101
     6935400	       12101
     6936300	       13311
     6937200	       15732
     6938100	       13311
     6939000	       12101
     6939900	       14521
     6940800	       13311
     6941700	       13311
     6942600	       12101
     6943500	       10891
     6944400	        8471
     6945300	        2420
     6946200	        9681
     6947100	       18152
     6948000	       22992
     6948900	       35094
     6949800	       32673
     6950700	       22992
     6951600	       20572
     6952500	       16942
     6953400	       13311
     6954300	       14521
     6955200	       12101
     6956100	        6051
     6957000	        4840
     6957900	        7261
     6958800	       10891
     6959700	       12101
     6960600	       13311
     6961500	       15732
     6962400	       14521
     6963300	       14521
     6964200	       14521
     6965100	       14521
     6966000	       14521
     6966900	       14521
     6967800	       16942
     6968700	       15732
     6969600	       15732
     6970500	       16942
     6971400	       15732
     6972300	       14521
     6973200	       16942
     6974100	       16942
     6975000	       14521
     6975900	       14521
     6976800	       14521
     6977700	       14521
     6978600	       14521
     6979500	       13311
     6980400	       14521
     6981300	       14521
     6982200	       13311
     6983100	       14521
     6984000	       14521
     6984900	       14521
     6985800	       13311
     6986700	       12101
     6987600	       12101
     6988500	       13311
     6989400	       10891
     6990300	        8471
     6991200	        9681
     6992100	        9681
     6993000	        9681
     6993900	       10891
     6994800	       12101
     6995700	       15732
     6996600	       14521
     6997500	       10891
     6998400	       10891
     6999300	       12101
     7000200	       10891
     7001100	        7261
     7002000	        8471
     7002900	        8471
     7003800	        7261
     7004700	        8471
     7005600	        8471
     7006500	        9681
     7007400	        8471
     7008300	        6051
     7009200	        9681
     7010100	       10891
     7011000	        8471
     7011900	        7261
     7012800	        8471
     7013700	        8471
     7014600	        8471
     7015500	        9681
     7016400	        9681
     7017300	       10891
     7018200	        9681
     7019100	        8471
     7020000	        8471
     7020900	        8471
     7021800	        8471
     7022700	        8471
     7023600	        8471
     7024500	        7261
     7025400	        8471
     7026300	        8471
     7027200	        8471
     7028100	        9681
     7029000	        9681
     7029900	        8471
     7030800	        8471
     7031700	        7261
     7032600	        8471
     7033500	       12101
     7034400	       12101
     7035300	       13311
     7036200	       12101
     7037100	        6051
     7038000	        3630
     7038900	        7261
     7039800	       10891
     7040700	       13311
     7041600	       14521
     7042500	       14521
     7043400	       13311
     7044300	       14521
     7045200	       15732
     7046100	       14521
     7047000	       13311
     7047900	       13311
     7048800	       14521
     7049700	       13311
     7050600	       13311
     7051500	       13311
     7052400	       14521
     7053300	       14521
     7054200	       13311
     7055100	       13311
     7056000	       13311
